"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"ODNML"	"5853AC2B"	"Vleesvarkens"	"Nee"	"Gochsedijk 2B 5853AC SIEBENGEWALD"	"Bergen"	"1"	"Nee"	"2.928,60"	"30.651,60"	"123.248,00"	"203360"	"405720"	"203360"	"405720"	"2014-03-25"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5853AX2"	"Vleeskuikens"	"Nee"	"Gaesdoncksestraat 2 5853AX Siebengewald"	"Bergen"	"1"	"Nee"	"889,05"	"3.423,00"	"274.200,00"	"205129"	"407129"	"205134"	"407152"	"2001-03-26"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EB19"	"Zeugen"	"Nee"	"Augustinusweg 19 5853EB Siebengewald"	"Bergen"	"1"	"Nee"	"2.080,93"	"25.885,80"	"190.663,00"	"204274"	"407930"	"204222"	"407853"	"2021-04-08"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5853EB29"	"Vleesvarkens"	"Nee"	"Augustinusweg 29 5853EB SIEBENGEWALD"	"Bergen"	"1"	"Ja"	"4.518,96"	"55.289,30"	"502.583,00"	"203845"	"408057"	"203845"	"408057"	"2008-08-05"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5853EG1"	"Zeugen"	"Nee"	"Koekoek 1 5853EG Siebengewald"	"Bergen"	"1"	"Nee"	"2.150,92"	"26.333,90"	"215.083,00"	"203013"	"407209"	"203052"	"407179"	"2012-08-28"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EG14"	"voormalig bedrijf"	"Ja"	"Koekoek 14 5853EG Siebengewald"	"Bergen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"202843"	"407163"	"202802"	"407183"	"2021-06-15"	"Intrekking:Omgevingsverg. gedeeltelijke intrekking"
"ODNML"	"5853EG38"	"Melkrundvee"	"Nee"	"Koekoek 38 5853EG Siebengewald"	"Bergen"	"1"	"Nee"	"2.456,00"	"11.500,00"	"85.100,00"	"202102"	"407308"	"202089"	"407336"	"2010-04-14"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"5853EG4A"	"Zeugen"	"Ja"	"Koekoek 4A 5853EG SIEBENGEWALD"	"Bergen"	"1"	"Ja"	"nu"	"nu"	"nu"	"202956"	"407377"	"202956"	"407377"	"2025-10-09"	"Intrekken gehele veebestand OW"
"ODNML"	"5853EH1"	"Melkrundvee"	"Nee"	"Ottenskamp 1 5853EH Siebengewald"	"Bergen"	"1"	"Nee"	"2.215,70"	"0,00"	"20.746,00"	"203064"	"406597"	"203076"	"406574"	"2016-02-11"	"Melding:Activiteitenbesluit"
"ODNML"	"5853EJ23"	"Melkrundvee"	"Nee"	"Vrij 23 5853EJ Siebengewald"	"Bergen"	"1"	"Nee"	"927,00"	"356,00"	"9.546,00"	"202348"	"408351"	"202378"	"408325"	"1989-11-07"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EJ27"	"Vleesvarkens"	"Nee"	"Vrij 27 5853EJ Siebengewald"	"Bergen"	"1"	"Nee"	"538,75"	"14.922,50"	"36.425,00"	"202187"	"408317"	"202221"	"408303"	"2020-05-27"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5853EJ3"	"Melkrundvee"	"Nee"	"Vrij 3 5853EJ Siebengewald"	"Bergen"	"1"	"Nee"	"2.062,00"	"0,00"	"18.380,00"	"203533"	"408105"	"203522"	"408075"	"2007-07-13"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5853EJ5"	"Geiten"	"Nee"	"Vrij 5 5853EJ Siebengewald"	"Bergen"	"1"	"Nee"	"470,00"	"5.010,00"	"6.530,00"	"202910"	"408226"	"202888"	"408168"	"2022-06-29"	"Melding activiteitenbesluit"
"ODNML"	"5853EK14"	"Melkrundvee"	"Nee"	"Vrij 14 5853EK Siebengewald"	"Bergen"	"1"	"Nee"	"1.220,60"	"783,20"	"13.211,00"	"202150"	"408307"	"202108"	"408306"	"1989-12-12"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EM10"	"Zeugen"	"Nee"	"Beltweg 10 5853EM Siebengewald"	"Bergen"	"1"	"Nee"	"3.703,64"	"79.709,80"	"582.635,00"	"200025"	"409010"	"200008"	"409049"	"2013-09-25"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5853EM11"	"Zeugen"	"Nee"	"Beltweg 11 5853EM Siebengewald"	"Bergen"	"1"	"Nee"	"1.961,57"	"27.808,70"	"221.826,00"	"201141"	"408329"	"201136"	"408285"	"2011-11-02"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EM23"	"Vleesvarkens"	"Nee"	"Beltweg 23 5853EM Siebengewald"	"Bergen"	"1"	"Nee"	"3.465,00"	"38.302,00"	"148.896,00"	"200482"	"408603"	"200451"	"408579"	"2013-11-19"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5853EM25"	"Vleesvee"	"Nee"	"Beltweg 25 5853EM Siebengewald"	"Bergen"	"1"	"Nee"	"318,00"	"2.136,00"	"10.200,00"	"200278"	"408634"	"200251"	"408592"	"2001-09-26"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5853EM2A"	"Paarden"	"Nee"	"Beltweg 2A 5853EM SIEBENGEWALD"	"Bergen"	"1"	"Nee"	"82,60"	"0,00"	"0,00"	"201260"	"408395"	"201260"	"408395"	"1992-08-31"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EN1"	"Vleesvarkens"	"Nee"	"Grensweg 1 5853EN Siebengewald"	"Bergen"	"1"	"Ja"	"2.916,00"	"52.164,00"	"320.760,00"	"201533"	"408578"	"201513"	"408605"	"2011-01-24"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5853EN13A"	"Vleesvee"	"Nee"	"Grensweg 13A 5853EN Siebengewald"	"Bergen"	"1"	"Nee"	"6.432,00"	"73.674,40"	"425.064,00"	"200529"	"409191"	"200529"	"409191"	"2007-11-13"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5853EN2"	"Leghennen"	"Nee"	"Grensweg 2 5853EN Siebengewald"	"Bergen"	"3"	"Nee"	"1.319,80"	"12.302,40"	"820.160,00"	"201680"	"408821"	"201680"	"408746"	"2025-01-28"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5853EN2A"	"voormalig bedrijf"	"Ja"	"Grensweg 2A 5853EN SIEBENGEWALD"	"Bergen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"202178"	"408582"	"202178"	"408582"	"2021-06-15"	"Intrekking:Omgevingsverg. gedeeltelijke intrekking"
"ODNML"	"5853EN31"	"Vleeskuikens"	"Nee"	"Grensweg 31 5853EN SIEBENGEWALD"	"Bergen"	"1"	"Ja"	"3.748,50"	"58.905,00"	"3.927.000,00"	"199474"	"409518"	"199474"	"409518"	"2019-02-20"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5853EP81"	"Paarden"	"Nee"	"Nieuweweg 81 5853EP SIEBENGEWALD"	"Bergen"	"1"	"Nee"	"137,50"	"0,00"	"0,00"	"203123"	"407554"	"203123"	"407554"	"2003-06-05"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5853EP83"	"Melkrundvee"	"Nee"	"Nieuweweg 83 5853EP Siebengewald"	"Bergen"	"1"	"Nee"	"703,20"	"712,00"	"10.190,00"	"201635"	"408158"	"201625"	"408124"	"1999-08-16"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5853ER104"	"Schapen"	"Nee"	"Nieuweweg 104 5853ER Siebengewald"	"Bergen"	"1"	"Nee"	"15,20"	"78,00"	"172,00"	"201997"	"408057"	"201999"	"408078"	"2008-03-31"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5853ES11"	"Melkrundvee"	"Nee"	"Pannenweg 11 5853ES Siebengewald"	"Bergen"	"1"	"Nee"	"765,60"	"0,00"	"6.612,00"	"203395"	"407267"	"203382"	"407221"	"2016-07-04"	"Melding:Activiteitenbesluit"
"ODNML"	"5853ES2"	"Melkrundvee"	"Nee"	"Pannenweg 2 5853ES Siebengewald"	"Bergen"	"1"	"Nee"	"466,00"	"0,00"	"4.162,00"	"203931"	"406719"	"203957"	"406737"	"1992-01-31"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5853ES5"	"Melkrundvee"	"Nee"	"Pannenweg 5 5853ES Siebengewald"	"Bergen"	"1"	"Nee"	"4.453,00"	"0,00"	"49.768,00"	"203774"	"406589"	"203741"	"406583"	"2022-08-04"	"Omgevingsvergunning-verandering"
"ODNML"	"5853ET2"	"Geiten"	"Nee"	"Beekheuvel 2 5853ET Siebengewald"	"Bergen"	"1"	"Nee"	"14.013,10"	"140.246,20"	"142.231,00"	"204652"	"405660"	"204418"	"406193"	"2017-11-14"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5853ET2B"	"Vleesvarkens"	"Nee"	"Beekheuvel 2B 5853ET SIEBENGEWALD"	"Bergen"	"1"	"Ja"	"4.334,70"	"61.335,80"	"277.080,00"	"204441"	"405440"	"204441"	"405440"	"2014-10-22"	"Vergunning:milieu neutrale wijziging"
"ODNML"	"5853ET4A"	"Melkrundvee"	"Ja"	"Beekheuvel 4A 5853ET SIEBENGEWALD"	"Bergen"	"1"	"Nee"	"nu"	"nu"	"nu"	"204088"	"405473"	"204088"	"405473"	"2026-03-11"	"Melding beëindiging veehouderij BAL"
"ODNML"	"5853ET6A"	"Melkrundvee"	"Nee"	"Beekheuvel 6A 5853ET SIEBENGEWALD"	"Bergen"	"1"	"Nee"	"52,80"	"0,00"	"456,00"	"203876"	"405247"	"203876"	"405247"	"1994-08-11"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5853EX3"	"Paarden"	"Nee"	"Bosweg 3 5853EX Siebengewald"	"Bergen"	"1"	"Nee"	"121,00"	"0,00"	"0,00"	"200464"	"408210"	"200475"	"408170"	"2006-07-18"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5853GC2"	"Biggen"	"Nee"	"Kleine Horsterweg 2 5853GC Siebengewald"	"Bergen"	"1"	"Ja"	"5.569,20"	"175.742,00"	"485.564,00"	"202573"	"406482"	"202676"	"406549"	"2021-02-02"	"Vergunning:Omgevingsvergunning revisie"
"ODNML"	"5853GD5"	"Leghennen"	"Nee"	"Horsterbeekweg 5 5853GD SIEBENGEWALD"	"Bergen"	"16"	"Ja"	"6.092,68"	"34.959,00"	"3.357.700,00"	"202429"	"405747"	"202464"	"405796"	"2025-01-02"	"Omgevingsvergunning-revisie"
"ODNML"	"5854AC32"	"Melkrundvee"	"Nee"	"Oude Kerkstraat 32 5854AC BERGEN LB"	"Bergen"	"1"	"Nee"	"2.087,00"	"0,00"	"18.740,00"	"199604"	"401790"	"199604"	"401790"	"1989-08-15"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5854AN10"	"Melkrundvee"	"Nee"	"Daem van Kekenstraat 10 5854AN Bergen L"	"Bergen"	"1"	"Nee"	"1.206,10"	"0,00"	"10.688,00"	"200440"	"401892"	"200434"	"401895"	"2006-03-17"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5854AV22"	"Vleesvee"	"Nee"	"Rijksweg 22 5854AV Bergen L"	"Bergen"	"1"	"Nee"	"217,00"	"0,00"	"5.950,00"	"201328"	"400888"	"201327"	"400890"	"1997-11-28"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5854AV40"	"Paarden"	"Nee"	"Rijksweg 40 5854AV Bergen L"	"Bergen"	"1"	"Nee"	"54,60"	"0,00"	"0,00"	"201581"	"400521"	"201555"	"400512"	"2001-12-17"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5854NE1411"	"Paarden"	"Nee"	"De Flammert 1411 5854NE BERGEN LB"	"Bergen"	"1"	"Nee"	"162,40"	"0,00"	"0,00"	"200449"	"402632"	"200449"	"402632"	"2014-03-31"	"Melding:Activiteitenbesluit"
"ODNML"	"5854PB141"	"Melkrundvee"	"Nee"	"Siebengewaldseweg 141 5854PB Bergen L"	"Bergen"	"1"	"Nee"	"909,20"	"0,00"	"9.710,00"	"202318"	"404473"	"202313"	"404494"	"2006-12-20"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5854PB145"	"voormalig bedrijf"	"Ja"	"Siebengewaldseweg 145 5854PB BERGEN LB"	"Bergen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"202336"	"405025"	"202336"	"405025"	"2009-12-21"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5854PB153"	"Vleesvarkens"	"Nee"	"Siebengewaldseweg 153 5854PB Bergen L"	"Bergen"	"1"	"Nee"	"1.152,00"	"16.008,00"	"102.600,00"	"202649"	"404896"	"202595"	"404931"	"2011-10-20"	"Vergunning:milieu neutrale wijziging"
"ODNML"	"5854PB157"	"Vleesvarkens"	"Nee"	"Siebengewaldseweg 157 5854PB Bergen L"	"Bergen"	"2"	"Ja"	"5.562,00"	"64.339,20"	"523.260,00"	"202725"	"405024"	"202674"	"405076"	"2014-07-02"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5854PH7"	"Paarden"	"Nee"	"Smal 7 5854PH Bergen L"	"Bergen (L)"	"1"	"Nee"	"100,00"	"0,00"	"0,00"	"200845"	"403812"	"200830"	"403803"	"2023-09-13"	"Melding activiteitenbesluit"
"ODNML"	"5854PK13"	"Melkrundvee"	"Nee"	"Ceresweg 13 5854PK Bergen L"	"Bergen"	"1"	"Nee"	"2.358,00"	"0,00"	"25.280,00"	"203297"	"402350"	"203271"	"402442"	"2009-09-01"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854pk15a"	"Paarden"	"Nee"	"Ceresweg 15 5854pk Bergen L"	"Bergen (L)"	"1"	"Nee"	"100,00"	"0,00"	"0,00"	"203462"	"402153"			"2025-04-24"	"Melding activiteitenbesluit"
"ODNML"	"5854PK17"	"Melkrundvee"	"Nee"	"Ceresweg 17 5854PK Bergen L"	"Bergen"	"1"	"Nee"	"125,00"	"0,00"	"0,00"	"203416"	"402089"	"203456"	"402082"	"2025-05-28"	"Melding activiteitenbesluit"
"ODNML"	"5854PK19"	"Melkrundvee"	"Nee"	"Ceresweg 19 5854PK Bergen L"	"Bergen"	"1"	"Nee"	"3.216,00"	"0,00"	"28.920,00"	"204573"	"401321"	"204542"	"401302"	"2008-02-20"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854PK5"	"Paarden"	"Nee"	"Ceresweg 5 5854PK Bergen L"	"Bergen"	"1"	"Nee"	"15,00"	"0,00"	"0,00"	"203403"	"404471"	"203402"	"404487"	"2012-07-26"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5854PM1"	"Melkrundvee"	"Nee"	"Holshaeg 1 5854PM BERGEN LB"	"Bergen"	"1"	"Nee"	"2.054,00"	"0,00"	"18.644,00"	"200747"	"400823"	"200747"	"400823"	"1981-04-28"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854PM5"	"Melkrundvee"	"Nee"	"Holshaeg 5 5854PM Bergen L"	"Bergen"	"1"	"Nee"	"137,20"	"0,00"	"1.484,00"	"201080"	"400407"	"201104"	"400416"	"2007-03-01"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5854PM8"	"Melkrundvee"	"Nee"	"Holshaeg 8 5854PM Bergen L"	"Bergen"	"1"	"Nee"	"832,00"	"0,00"	"8.980,00"	"200787"	"400216"	"200770"	"400232"	"1991-04-02"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854PP1"	"Melkrundvee"	"Nee"	"Aijen 1 5854PP Bergen L"	"Bergen"	"1"	"Nee"	"634,60"	"356,00"	"6.559,00"	"200399"	"399558"	"200398"	"399562"	"1991-09-03"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854PS7"	"Melkrundvee"	"Nee"	"Aijenseweg 7 5854PS Bergen L"	"Bergen"	"1"	"Nee"	"1.799,60"	"0,00"	"16.172,00"	"200450"	"400324"	"200415"	"400318"	"1993-11-02"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"5854PT24B"	"Melkrundvee"	"Nee"	"Aijenseweg 24B 5854PT BERGEN LB"	"Bergen"	"1"	"Nee"	"1.158,80"	"0,00"	"10.466,00"	"200230"	"399928"	"200230"	"399928"	"1992-09-22"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854RA7"	"Paarden"	"Nee"	"Parallelweg 7 5854RA Bergen L"	"Bergen"	"2"	"Nee"	"181,50"	"0,00"	"0,00"	"201781"	"400020"	"201785"	"400029"	"2022-07-12"	"Melding activiteitenbesluit"
"ODNML"	"5854RC1"	"Melkrundvee"	"Nee"	"Sintelenberg 1 5854RC Bergen L"	"Bergen"	"1"	"Nee"	"2.403,90"	"1.102,00"	"33.366,00"	"200985"	"399224"	"201021"	"399208"	"1990-06-19"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5854RD3"	"Melkrundvee"	"Nee"	"Kampweg 3 5854RD Bergen L"	"Bergen"	"1"	"Nee"	"859,60"	"0,00"	"9.338,00"	"200527"	"399356"	"200574"	"399340"	"1990-06-03"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5855AA5"	"voormalig bedrijf"	"Ja"	"Knikkerdorp 5 5855AA Well L"	"Bergen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"204822"	"396307"	"204829"	"396342"	"2010-08-23"	"Correctie:van rechtswege vervallen"
"ODNML"	"5855AS13"	"Melkrundvee"	"Nee"	"Elsteren 13 5855AS Well L"	"Bergen"	"1"	"Nee"	"2.350,00"	"0,00"	"21.040,00"	"202488"	"396741"	"202482"	"396681"	"2004-10-12"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"5855AS15"	"Vleesvee"	"Nee"	"Elsteren 15 5855AS Well L"	"Bergen"	"1"	"Nee"	"2.835,00"	"28.836,00"	"26.730,00"	"202579"	"396731"	"202630"	"396763"	"2007-03-27"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5855ED10"	"Vleesvee"	"Nee"	"Halve Maan 10 5855ED Well L"	"Bergen"	"1"	"Nee"	"630,08"	"10.007,60"	"9.108,00"	"202696"	"398768"	"202686"	"398743"	"2015-12-22"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5855ED2"	"Paarden"	"Nee"	"Halve Maan 2 5855ED Well L"	"Bergen"	"1"	"Nee"	"150,00"	"0,00"	"0,00"	"202401"	"399103"	"202341"	"399113"	"2013-01-28"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"5855ED3"	"Vleesvarkens"	"Nee"	"Halve Maan 3 5855ED Well L"	"Bergen"	"1"	"Nee"	"315,00"	"8.890,00"	"21.700,00"	"202730"	"399158"	"202723"	"399184"	"2016-06-06"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5855ED5"	"Vleesvarkens"	"Nee"	"Halve Maan 5 5855ED Well L"	"Bergen"	"1"	"Nee"	"278,00"	"1.099,20"	"39.935,00"	"202941"	"399332"	"202791"	"399056"	"1998-12-24"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5855EE2"	"Melkrundvee"	"Nee"	"Vossenheuvel 2 5855EE Well L"	"Bergen"	"1"	"Nee"	"1.113,00"	"712,00"	"10.040,00"	"202165"	"398592"	"202140"	"398603"	"2001-07-03"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5855EG13"	"Melkrundvee"	"Nee"	"De Kamp 13 5855EG Well L"	"Bergen"	"1"	"Nee"	"537,50"	"178,00"	"4.885,00"	"201965"	"397428"	"201968"	"397450"	"1982-03-18"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5855EG3"	"Melkrundvee"	"Nee"	"De Kamp 3 5855EG Well L"	"Bergen"	"1"	"Nee"	"1.400,80"	"2.668,00"	"27.184,00"	"201366"	"398004"	"201358"	"398028"	"1993-06-29"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5855EH2"	"Melkrundvee"	"Nee"	"Halve Maanseweg 2 5855EH Well L"	"Bergen"	"1"	"Nee"	"1.214,60"	"2.976,40"	"24.028,00"	"202461"	"398578"	"202437"	"398610"	"1998-11-02"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5855EK17"	"Melkrundvee"	"Nee"	"'t Leuken 17 5855EK Well L"	"Bergen"	"1"	"Nee"	"3.216,00"	"0,00"	"28.920,00"	"202505"	"397299"	"202524"	"397271"	"2008-11-20"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5855EK19"	"Melkrundvee"	"Nee"	"'t Leuken 19 5855EK Well L"	"Bergen"	"1"	"Nee"	"78,00"	"0,00"	"708,00"	"202799"	"397194"	"202803"	"397169"	"2013-04-02"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"5855EK3A"	"Paarden"	"Nee"	"'t Leuken 3A 5855EK WELL LB"	"Bergen"	"1"	"Nee"	"300,00"	"0,00"	"0,00"	"202986"	"397427"	"202986"	"397427"	"2001-12-17"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5855EK9"	"voormalig bedrijf"	"Ja"	"'t Leuken 9 5855EK WELL LB"	"Bergen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"202537"	"397511"	"202537"	"397511"	"2001-05-07"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5855ES8"	"Schapen"	"Nee"	"Veenweg 8 5855ES WELL LB"	"Bergen"	"1"	"Nee"	"140,00"	"1.560,00"	"0,00"	"206596"	"396931"	"206596"	"396931"	"2012-12-18"	"Vergunning:Oprichtingsvergunning"
"ODNML"	"5856AD41"	"Paarden"	"Nee"	"Kruisstraat 41 5856AD Wellerlooi"	"Bergen"	"1"	"Nee"	"113,60"	"0,00"	"0,00"	"206523"	"394540"	"206516"	"394525"	"2001-12-17"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5856AX6"	"Paarden"	"Nee"	"Droogstal 6 5856AX Wellerlooi"	"Bergen"	"1"	"Nee"	"252,50"	"0,00"	"0,00"	"207229"	"393938"	"207234"	"393880"	"2003-04-17"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5856CB5"	"Melkrundvee"	"Nee"	"Venweg 5 5856CB Wellerlooi"	"Bergen"	"1"	"Nee"	"2.216,00"	"0,00"	"19.940,00"	"208455"	"395531"	"208414"	"395535"	"1985-06-18"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5856CB6"	"Melkrundvee"	"Nee"	"Venweg 6 5856CB Wellerlooi"	"Bergen"	"1"	"Nee"	"1.191,40"	"0,00"	"10.696,00"	"208814"	"395753"	"208824"	"395709"	"2001-12-10"	"Vergunning:gedeeltelijke intrekking"
"ODNML"	"5856CB8"	"Melkrundvee"	"Nee"	"Venweg 8 5856CB Wellerlooi"	"Bergen"	"1"	"Nee"	"1.531,20"	"0,00"	"13.728,00"	"208834"	"395768"	"208905"	"395795"	"1991-05-28"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5856CG1"	"Zeugen"	"Nee"	"Tuinstraat 1 5856CG Wellerlooi"	"Bergen"	"1"	"Nee"	"2.731,56"	"50.420,40"	"342.162,00"	"209507"	"394629"	"209434"	"394590"	"2012-09-11"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5856CH18"	"Paarden"	"Nee"	"Tuinstraat 18 5856CH Wellerlooi"	"Bergen"	"1"	"Nee"	"59,80"	"0,00"	"0,00"	"208622"	"396214"	"208641"	"396226"	"2015-04-07"	"Melding:Activiteitenbesluit"
"ODNML"	"5856CH20"	"Melkrundvee"	"Nee"	"Tuinstraat 20 5856CH Wellerlooi"	"Bergen"	"1"	"Nee"	"4.419,40"	"0,00"	"39.880,00"	"208542"	"396336"	"208563"	"396384"	"2001-12-17"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5856CJ3"	"voormalig bedrijf"	"Ja"	"Heerenvenweg 3 5856CJ WELLERLOOI"	"Bergen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"209889"	"394533"	"209889"	"394533"	"2012-02-24"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5856CJ6"	"Melkrundvee"	"Nee"	"Heerenvenweg 6 5856CJ Wellerlooi"	"Bergen"	"1"	"Nee"	"1.727,60"	"0,00"	"16.772,00"	"211567"	"392403"	"211529"	"392389"	"2015-03-19"	"Melding:Activiteitenbesluit"
"ODNML"	"5856CJ7"	"Melkrundvee"	"Nee"	"Heerenvenweg 7 5856CJ Wellerlooi"	"Bergen"	"1"	"Nee"	"2.475,00"	"0,00"	"32.028,00"	"211446"	"392764"	"211480"	"392774"	"2008-05-27"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"5856CJ8"	"Melkrundvee"	"Nee"	"Heerenvenweg 8 5856CJ Wellerlooi"	"Bergen"	"1"	"Nee"	"577,40"	"1.424,00"	"10.076,00"	"211707"	"391768"	"211711"	"391779"	"2004-11-15"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5856CJ9"	"Melkrundvee"	"Nee"	"Heerenvenweg 9 5856CJ Wellerlooi"	"Bergen"	"1"	"Nee"	"2.171,00"	"0,00"	"19.580,00"	"211668"	"392289"	"211698"	"392309"	"1999-06-14"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5856CL6"	"Vleesvee"	"Nee"	"Hamert 6 5856CL Wellerlooi"	"Bergen"	"1"	"Nee"	"91,00"	"925,60"	"858,00"	"209448"	"391021"	"209438"	"391001"	"2012-12-20"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5856CM2"	"Paarden"	"Nee"	"Walbeckerweg 2 5856CM Wellerlooi"	"Bergen"	"1"	"Nee"	"2.374,40"	"16.100,00"	"107.100,00"	"210675"	"391378"	"210731"	"391346"	"1999-09-06"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5861AA10A"	"Melkrundvee"	"Nee"	"Helling 10A 5861AA Wanssum"	"Venray"	"4"	"Nee"	"3.310,20"	"1.780,00"	"36.266,00"	"203261"	"393656"	"203197"	"393665"	"2022-08-15"	"Melding activiteitenbesluit"
"ODNML"	"5861AA5"	"voormalig bedrijf"	"Ja"	"Helling 5 5861AA Wanssum"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"203339"	"393616"	"203389"	"393594"	"2015-01-01"	"Correctie:ambtshalve wijziging"
"ODNML"	"5861AB7"	"Paarden"	"Nee"	"Meerloseweg 7 5861AB Wanssum"	"Venray"	"1"	"Nee"	"47,60"	"0,00"	"0,00"	"203133"	"394282"	"203162"	"394286"	"2023-09-30"	"Melding activiteitenbesluit"
"ODNML"	"5861AD0ONG"	"voormalig bedrijf"	"Ja"	" 0ONG 5861AD "	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"203514"	"394157"	"203514"	"394157"	"2022-06-28"	"Correctie:ambtshalve wijziging"
"ODNML"	"5861AD1A"	"Vleeskuikens"	"Nee"	"Krekelkamp 1A 5861AD Wanssum"	"Venray"	"1"	"Nee"	"387,50"	"4.125,00"	"275.000,00"	"203515"	"394158"	"203516"	"394152"	"2012-10-23"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
