"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODR"	"ODR3656"	"ODR20230407152555"	"Schapenstal"	"Hoogbroekstraat 9 6659KN Wamel"	"West Maas en Waal"	"162968"	"429457"	"31,50"	"351,00"	"0,00"	"ODR0214132334"	"2020-01-09"	"2 Melding Behandelen"
"ODR"	"ODR3658"	"ODR98878"	"bedrijf"	"den Hoedweg 6 6627KV Maasbommel"	"West Maas en Waal"	"164267"	"427694"	"3.216,00"	"0,00"	"34.920,00"	"ODR98878"	"2017-01-19"	"BVB Melding"
"ODR"	"ODR3671"	"ODR98710"	"bedrijf"	"Mosterdwal 7 6658KT Beneden-Leeuwen"	"West Maas en Waal"	"164685"	"430129"	"395,00"	"1.560,00"	"4.300,00"	"ODR98710"	"2000-02-28"	"BVB Melding"
"ODR"	"ODR3680"	"ODR98750"	"bedrijf"	"Liesbroekstraat 8 6659KP Wamel"		"161498"	"428910"	"1.566,80"	"0,00"	"14.896,00"	"ODR98750"	"2015-11-25"	"BVB Melding"
"ODR"	"ODR3688"	"ODR98721"	"bedrijf"	"Kooistraat 5 6657KK Boven-Leeuwen"	"West Maas en Waal"	"166431"	"431051.2"	"7.147,45"	"151.001,30"	"693.733,00"	"ODR98721"	"2015-11-26"	"BVB Vergunning"
"ODR"	"ODR3695"	"ODR98662"	"bedrijf"	"Meerheuvelweg 1 6621KT Dreumel"	"West Maas en Waal"	"158676"	"428823"	"155,00"	"585,00"	"2.150,00"	"ODR98662"	"1992-01-06"	"BVB Melding"
"ODR"	"ODR3698"	"ODR98669"	"bedrijf"	"Oude Maasdijk 34 6621AC Dreumel"	"West Maas en Waal"	"157510"	"427728"	"593,00"	"3.137,00"	"20.480,00"	"ODR98669"	"1981-12-08"	"BVB Vergunning"
"ODR"	"ODR3699"	"ODR98670"	"bedrijf"	"Papesteeg 2 6621KW Dreumel"	"West Maas en Waal"	"159603"	"427838"	"3.277,74"	"22.915,50"	"2.563.175,00"	"ODR98670"	"2012-03-12"	"BVB Vergunning"
"ODR"	"ODR3706"	"ODR98872"	"bedrijf"	"Bering 3 6626KT Alphen"	"West Maas en Waal"	"160338"	"427246"	"4.014,23"	"150.271,90"	"758.141,00"	"ODR98872"	"2016-03-16"	"BVB Vergunning"
"ODR"	"ODR3715"	"ODR98776"	"bedrijf"	"Lindenlaan 30 6626BL Alphen"	"West Maas en Waal"	"160142"	"426893"	"283,50"	"34,00"	"10.878,00"	"ODR98776"	"1982-05-17"	"BVB Melding"
"ODR"	"ODR3716"	"ODR98784"	"bedrijf"	"Sluisweg 32 6626KK Alphen"	"West Maas en Waal"	"158587"	"425725"	"193,50"	"178,00"	"1.685,00"	"ODR98784"	"2013-11-19"	"BVB Melding"
"ODR"	"ODR3720"	"ODR98800"	"bedrijf"	"Woerdsestraat 12 6628KA Altforst"	"West Maas en Waal"	"166519.9"	"429246"	"199,20"	"111,60"	"2.174,00"	"ODR98800"	"1982-05-17"	"BVB Vergunning"
"ODR"	"ODR3721"	"ODR98807"	"bedrijf"	"Woerdsestraat 32 6628KC Altforst"	"West Maas en Waal"	"165756"	"429419"	"3.854,80"	"18.167,40"	"166.870,00"	"ODR98807"	"2015-09-02"	"BVB Melding"
"ODR"	"ODR3722"	"ODR98808"	"bedrijf"	"Woerdsestraat 36 a 6628KC Altforst"	"West Maas en Waal"	"165860"	"429288"	"3.028,40"	"0,00"	"29.260,00"	"ODR98808"	"2008-07-29"	"BVB Melding"
"ODR"	"ODR3723"	"ODR98811"	"bedrijf"	"Dijkgraaf de Leeuwweg 58 6629KP Appeltern"	"West Maas en Waal"	"167928"	"428159"	"10.274,70"	"21.966,60"	"1.015.660,00"	"ODR98811"	"2012-10-12"	"BVB Vergunning"
"ODR"	"ODR3743"	"ODR98743"	"bedrijf"	"Hoogbroekstraat 11 6659KN Wamel"	"West Maas en Waal"	"162544.5"	"429293.8"	"192,00"	"0,00"	"0,00"	"ODR98743"	"2007-08-23"	"BVB Melding"
"ODR"	"ODR3744"	"ODR98754"	"bedrijf"	"Parkenstraat 22 6659BD Wamel"	"West Maas en Waal"	"160714"	"431617"	"1.462,00"	"0,00"	"13.804,00"	"ODR98754"	"1991-08-16"	"BVB Vergunning"
"ODR"	"ODR3749"	"ODR98838"	"bedrijf"	"Wolderweg 8 6627KH Maasbommel"	"West Maas en Waal"	"163384"	"428839"	"450,00"	"0,00"	"3.800,00"	"ODR98838"	"2006-10-25"	"BVB Melding"
"ODR"	"ODR3750"	"ODR98875"	"bedrijf"	"Lageweg 25 6621BR Dreumel"	"West Maas en Waal"	"158821"	"430309"	"283,50"	"0,00"	"0,00"	"ODR98875"	"2005-07-21"	"BVB Vergunning"
"ODR"	"ODR3771"	"ODR20230502150551"	"Pluimveestal 1"	"Zwaanheuvelstraat 8 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165867"	"430580"	"5.437,50"	"11.625,00"	"537.500,00"	"ODR0214116125"	"2019-05-09"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3771"	"ODR20230502150958"	"Pluimveestal 2"	"Zwaanheuvelstraat 8 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165888"	"430590"	"5.437,50"	"11.625,00"	"537.500,00"	"ODR0214116125"	"2019-05-09"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3771"	"ODR20230502151135"	"Pluimveestal 3"	"Zwaanheuvelstraat 8 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165909"	"430583"	"3.125,00"	"11.625,00"	"537.500,00"	"ODR0214116125"	"2019-05-09"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3771"	"ODR20230502151229"	"Pluimveestal 4"	"Zwaanheuvelstraat 8 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165933"	"430590"	"3.125,00"	"11.625,00"	"537.500,00"	"ODR0214116125"	"2019-05-09"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3771"	"ODR20230502151626"	"Stal 5"	"Zwaanheuvelstraat 8 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165918"	"430631"	"326,25"	"697,50"	"32.250,00"	"ODR0214116125"	"2019-05-09"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3771"	"ODR20230502152343"	"Stal 6"	"Zwaanheuvelstraat 8 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165842"	"430604"	"59,20"	"390,00"	"0,00"	"ODR0214116125"	"2019-05-09"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3781"	"ODR98871"	"bedrijf"	"Hoogbroekstraat 1 6658KW Beneden-Leeuwen"	"West Maas en Waal"	"163954"	"429879.4"	"152,20"	"46,80"	"2.290,00"	"ODR98871"	"2009-03-03"	"BVB Melding"
"ODR"	"ODR3788"	"ODR98861"	"bedrijf"	"Weteringstraat 5 6659KM Wamel"	"West Maas en Waal"	"161725"	"429989"	"5.043,40"	"3.204,00"	"57.206,00"	"ODR98861"	"2008-06-17"	"BVB Vergunning"
"ODR"	"ODR3822"	"ODR98681"	"bedrijf"	"Veerstraat 8 6621AE Dreumel"	"West Maas en Waal"	"157176.9"	"427677.7"	"0,00"	"0,00"	"0,00"	"ODR98681"	"2017-06-08"	"BVB Melding"
"ODR"	"ODR3824"	"ODR98688"	"bedrijf"	"Zijvond 5 6621KP Dreumel"	"West Maas en Waal"	"160875"	"429966"	"21,00"	"234,00"	"0,00"	"ODR98688"	"1996-06-02"	"BVB Melding"
"ODR"	"ODR3834"	"ODR98849"	"bedrijf"	"Kapelstraat 38 6627AW Maasbommel"	"West Maas en Waal"	"164749.5"	"426603.7"	"4.800,00"	"36.800,00"	"244.800,00"	"ODR98849"	"1991-01-23"	"BVB Vergunning"
"ODR"	"ODR3835"	"ODR98768"	"bedrijf"	"Heuvelstraat 66 a 6626BP Alphen"	"West Maas en Waal"	"160031.2"	"425581.5"	"157,50"	"390,00"	"2.150,00"	"ODR98768"	"2005-10-10"	"BVB Melding"
"ODR"	"ODR3846"	"ODR98836"	"bedrijf"	"Wolderweg 6 6627KH Maasbommel"	"West Maas en Waal"	"163568"	"428666"	"5.564,00"	"0,00"	"56.816,00"	"ODR98836"	"2018-05-16"	"BVB Vergunning"
"ODR"	"ODR3847"	"ODR110271"	"bedrijf"	"Bemerdweg 9 6621KN Dreumel"	"West Maas en Waal"	"159521"	"430491"	"1.227,20"	"52.769,60"	"184.080,00"	"ODR110271"	"2013-10-28"	"BVB Vergunning"
"ODR"	"ODR3868"	"ODR20230313095031"	"Stal 5+"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165120"	"430591"	"360,00"	"10.160,00"	"24.800,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3868"	"ODR20230313095245"	"Stal 1"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165067"	"430600"	"55,00"	"0,00"	"0,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3868"	"ODR20230313095836"	"Stal 6"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165083"	"430572"	"25,00"	"0,00"	"0,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3868"	"ODR123307"	"Stal 2"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165092"	"430606"	"1.296,00"	"6.624,00"	"44.064,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3868"	"ODR123308"	"Stal 3"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165112"	"430608"	"1.458,00"	"7.452,00"	"49.572,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3868"	"ODR123309"	"Stal 4"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165116"	"430610"	"672,00"	"12.028,80"	"102.816,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3868"	"ODR123310"	"Stal 5"	"Zwaanheuvelstraat 2 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165120"	"430591"	"756,00"	"21.336,00"	"52.080,00"	"ODR0214112911"	"2019-09-04"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR3875"	"ODR98744"	"bedrijf"	"Hoogbroekstraat 12 6659KN Wamel"	"West Maas en Waal"	"162634"	"429409"	"832,00"	"468,00"	"7.670,00"	"ODR98744"	"1994-12-20"	"BVB Melding"
"ODR"	"ODR3876"	"ODR98745"	"bedrijf"	"Kwadenaardstraat 5 6659KR Wamel"	"West Maas en Waal"	"160965"	"430227"	"2.457,50"	"0,00"	"30.896,00"	"ODR98745"	"2017-08-02"	"BVB Melding"
"ODR"	"ODR3877"	"ODR123268"	"ep1"	"Nieuweweg 11 6659KL Wamel"	"West Maas en Waal"	"161807"	"430838"	"1.805,00"	"17.860,00"	"18.050,00"	"ODR123268"	"2016-04-14"	"BVB Melding"
"ODR"	"ODR3877"	"ODR123269"	"ep2"	"Nieuweweg 11 6659KL Wamel"	"West Maas en Waal"	"161807"	"430890"	"460,00"	"7.935,00"	"9.500,00"	"ODR123268"	"2016-04-14"	"BVB Melding"
"ODR"	"ODR3877"	"ODR123270"	"ep3"	"Nieuweweg 11 6659KL Wamel"	"West Maas en Waal"	"161792"	"430828"	"9,50"	"94,00"	"95,00"	"ODR123268"	"2016-04-14"	"BVB Melding"
"ODR"	"ODR3877"	"ODR98753"	"bedrijf"	"Nieuweweg 11 6659KL Wamel"	"West Maas en Waal"	"161806"	"430830"	"60,00"	"0,00"	"0,00"	"ODR123268"	"2016-04-14"	"BVB Melding"
"ODR"	"ODR3883"	"ODR98724"	"bedrijf"	"Noord Zuidweg 10 6657KA Boven-Leeuwen"	"West Maas en Waal"	"167327.7"	"433289.9"	"346,50"	"390,00"	"0,00"	"ODR98724"	"1999-11-05"	"BVB Vergunning"
"ODR"	"ODR3884"	"ODR98646"	"bedrijf"	"Bemerdweg 2 6621KN Dreumel"	"West Maas en Waal"	"159111"	"430109"	"1.821,60"	"712,00"	"20.012,00"	"ODR98646"	"2011-10-13"	"BVB Melding"
"ODR"	"ODR3885"	"ODR98647"	"bedrijf"	"Bergweg 1 6621KS Dreumel"	"West Maas en Waal"	"159503.1"	"429569.2"	"2.065,40"	"390,00"	"19.144,00"	"ODR98647"	"2007-03-19"	"BVB Melding"
"ODR"	"ODR3888"	"ODR98658"	"bedrijf"	"Kavelweg 6 6621KR Dreumel"	"West Maas en Waal"	"159416.8"	"429123.9"	"4.543,00"	"46.208,80"	"42.834,00"	"ODR98658"	"2016-07-19"	"BVB Vergunning"
"ODR"	"ODR3889"	"ODR98660"	"bedrijf"	"Kooiweg 2 6621KX Dreumel"	"West Maas en Waal"	"159240"	"427678"	"100,00"	"0,00"	"0,00"	"ODR98660"	"2007-04-10"	"BVB Melding"
"ODR"	"ODR3894"	"ODR98678"	"bedrijf"	"Papesteeg 11 6621KW Dreumel"	"West Maas en Waal"	"161151"	"428758"	"963,20"	"4.554,00"	"304.280,00"	"ODR98678"	"2017-03-24"	"BVB Vergunning"
"ODR"	"ODR3905"	"ODR98839"	"bedrijf"	"Wolderweg 10 6627KH Maasbommel"	"West Maas en Waal"	"163241"	"428792"	"2.356,00"	"0,00"	"22.588,00"	"ODR98839"	"2015-06-30"	"BVB Melding"
"ODR"	"ODR3911"	"ODR20230419085943"	"A"	"Dijkgraaf de Leeuwweg 23 6626BG Alphen"	"West Maas en Waal"	"161404"	"427440"	"69,30"	"390,00"	"0,00"	"ODRODR2104211"	"2021-04-29"	"NL09 Melding Activiteit Behandelen"
"ODR"	"ODR3912"	"ODR98772"	"bedrijf"	"Lindenlaan 14 6626BL Alphen"	"West Maas en Waal"	"160577"	"426393"	"1.172,00"	"0,00"	"11.156,00"	"ODR98772"	"1999-12-14"	"BVB Vergunning"
"ODR"	"ODR3914"	"ODR98778"	"bedrijf"	"Moordhuizen 2 6626KH Alphen"	"West Maas en Waal"	"158816"	"425124"	"1.231,40"	"4.303,10"	"31.025,00"	"ODR98778"	"2015-06-01"	"BVB Melding"
"ODR"	"ODR3918"	"ODR98782"	"bedrijf"	"Sluisweg 6 6626KK Alphen"	"West Maas en Waal"	"159440"	"425409"	"828,00"	"0,00"	"7.984,00"	"ODR98782"	"1993-09-22"	"BVB Melding"
"ODR"	"ODR3919"	"ODR98788"	"bedrijf"	"van Coothweg 4 6628AM Altforst"	"West Maas en Waal"	"167308.6"	"429788.5"	"57,30"	"0,00"	"0,00"	"ODR98788"	"2017-06-30"	"BVB Melding"
"ODR"	"ODR3925"	"ODR98812"	"bedrijf"	"Dijkgraaf de Leeuwweg 59 6629KP Appeltern"	"West Maas en Waal"	"168501"	"428208"	"1.932,00"	"0,00"	"18.998,00"	"ODR98812"	"2010-02-26"	"BVB Melding"
"ODR"	"ODR3930"	"ODR98822"	"bedrijf"	"Berghuizen 48 6627KB Maasbommel"	"West Maas en Waal"	"163670"	"426549"	"901,00"	"6.052,00"	"28.900,00"	"ODR98822"	"2009-03-09"	"BVB Melding"
"ODR"	"ODR3931"	"ODR98826"	"bedrijf"	"den Hoedweg 1 6627KV Maasbommel"	"West Maas en Waal"	"164289"	"427444"	"7.562,48"	"16.720,18"	"2.223.438,45"	"ODR98826"	"2016-12-06"	"BVB Vergunning"
"ODR"	"ODR3946"	"ODR20230309131600"	"Stal D"	"Lindenlaan 25 6626BK Alphen"	"West Maas en Waal"	"159657"	"427309"	"83,40"	"0,00"	"0,00"	"ODR_Vee_460296670"	"1900-01-01"	""
"ODR"	"ODR3946"	"ODR20230309132138"	"Stal F"	"Lindenlaan 25 6626BK Alphen"	"West Maas en Waal"	"159623"	"427316"	"12,40"	"0,00"	"0,00"	"ODR_Vee_460296670"	"1900-01-01"	""
"ODR"	"ODR3946"	"ODR20230309132422"	"Stal I"	"Lindenlaan 25 6626BK Alphen"	"West Maas en Waal"	"159689"	"427326"	"31,50"	"34,00"	"8.400,00"	"ODR_Vee_460296670"	"1900-01-01"	""
"ODR"	"ODR3946"	"ODR20230309122125"	"Stal B"	"Lindenlaan 25 6626BK Alphen"	"West Maas en Waal"	"159693"	"427345"	"71,10"	"167,40"	"960,00"	"ODR_Vee_460296670"	"1900-01-01"	""
"ODR"	"ODR3946"	"ODR20230309130934"	"Stal C"	"Lindenlaan 25 6626BK Alphen"	"West Maas en Waal"	"159679"	"427365"	"659,01"	"5.148,80"	"39.847,00"	"ODR_Vee_460296670"	"1900-01-01"	""
"ODR"	"ODR3947"	"ODR98851"	"bedrijf"	"Dijkgraaf de Leeuwweg 19 6626BG Alphen"	"West Maas en Waal"	"161085.1"	"427097.4"	"0,00"	"0,00"	"0,00"	"ODR98851"	"2016-02-02"	"BVB Intrekking"
"ODR"	"ODR3955"	"ODR119935"	"bedrijf"	"Goorstraat 4 6658KR Beneden-Leeuwen"	"West Maas en Waal"	"164077"	"430953"	"2.360,40"	"0,00"	"22.626,00"	"ODR119935"	"2013-08-21"	"BVB Melding"
"ODR"	"ODR3956"	"ODR98877"	"bedrijf"	"Liesterstraat 11 6659KK Wamel"	"West Maas en Waal"	"161698"	"431626"	"1.060,00"	"0,00"	"10.160,00"	"ODR98877"	"2009-04-17"	"BVB Melding"
"ODR"	"ODR3968"	"ODR98755"	"bedrijf"	"Viaductstraat 101 6659CM Wamel"	"West Maas en Waal"	"159470"	"431990"	"727,80"	"0,00"	"12.512,00"	"ODR98755"	"2016-02-22"	"BVB Melding"
"ODR"	"ODR3972"	"ODR98717"	"bedrijf"	"van Heemstraweg 18 6657KD Boven-Leeuwen"	"West Maas en Waal"	"166159"	"432236"	"279,30"	"382,20"	"0,00"	"ODR98717"	"2018-03-19"	"BVB Melding"
"ODR"	"ODR3981"	"ODR98853"	"bedrijf"	"Munseweg 10 6629KH Appeltern"	"West Maas en Waal"	"167388.8"	"427836.9"	"244,32"	"967,00"	"25.613,00"	"ODR98853"	"1996-05-20"	"BVB Vergunning"
"ODR"	"ODR3988"	"ODR98856"	"bedrijf"	"Zijveld 99 6658KV Beneden-Leeuwen"	"West Maas en Waal"	"163864"	"430517"	"98,40"	"0,00"	"0,00"	"ODR98856"	"1997-11-19"	"BVB Vergunning"
"ODR"	"ODR4017"	"ODR98760"	"bedrijf"	"Waterstraat 2 6657CP Boven-Leeuwen"	"West Maas en Waal"	"165024"	"432560"	"1.273,20"	"0,00"	"12.030,00"	"ODR98760"	"1988-10-10"	"BVB Vergunning"
"ODR"	"ODR4021"	"ODR98765"	"bedrijf"	"Heuvelstraat 15 a 6626BM Alphen"	"West Maas en Waal"	"160436"	"425743"	"1.508,00"	"0,00"	"14.460,00"	"ODR98765"	"1999-12-28"	"BVB Melding"
"ODR"	"ODR4025"	"ODR98876"	"bedrijf"	"Wamelseweg 23 6626KP Alphen"	"West Maas en Waal"	"161954"	"427976"	"140,00"	"1.560,00"	"0,00"	"ODR98876"	"2006-03-21"	"BVB Melding"
"ODR"	"ODR4051"	"ODR98795"	"bedrijf"	"Oude Heppert 6 6628AK Altforst"	"West Maas en Waal"	"167922"	"429102"	"24,10"	"234,00"	"0,00"	"ODR98795"	"1982-05-17"	"BVB Vergunning"
"ODR"	"ODR4053"	"ODR98870"	"bedrijf"	"Dalenweg 3 6621KV Dreumel"	"West Maas en Waal"	"159457"	"428843"	"2.575,30"	"28.696,20"	"0,00"	"ODR98870"	"2003-11-28"	"BVB Vergunning"
"ODR"	"ODR4066"	"ODR98687"	"bedrijf"	"Zijvond 4 6621KP Dreumel"	"West Maas en Waal"	"160770"	"430102"	"60,00"	"0,00"	"0,00"	"ODR98687"	"2007-05-01"	"BVB Melding"
"ODR"	"ODR4067"	"ODR98844"	"bedrijf"	"Molenstraat 11 6629KJ Appeltern"	"West Maas en Waal"	"167201"	"427990"	"660,00"	"0,00"	"6.490,00"	"ODR98844"	"1987-12-08"	"BVB Vergunning"
"ODR"	"ODR4074"	"ODR98780"	"bedrijf"	"Sluisweg 2 a 6626KK Alphen"	"West Maas en Waal"	"159944.21"	"425555.54"	"11.224,95"	"17.192,10"	"1.076.710,00"	"ODR98780"	"2012-05-09"	"BVB Vergunning"
"ODR"	"ODR4080"	"ODR98692"	"bedrijf"	"Zijveld 90 6658KV Beneden-Leeuwen"	"West Maas en Waal"	"164129"	"429579"	"35,00"	"390,00"	"0,00"	"ODR98692"	"2016-10-07"	"BVB Melding"
"ODR"	"ODR4082"	"ODR20230223103922"	"A"	"Hoogbroekstraat 3 6658KW Beneden-Leeuwen"	"West Maas en Waal"	"163801"	"429773"	"999,00"	"7.659,00"	"50.949,00"	"ODRODR2100719"	"2021-03-08"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODR"	"ODR4082"	"ODR20230223111427"	"B-LW"	"Hoogbroekstraat 3 6658KW Beneden-Leeuwen"	"West Maas en Waal"	"163792"	"429727"	"94,50"	"10.143,00"	"62.370,00"	"ODRODR2100719"	"2021-03-08"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODR"	"ODR4082"	"ODR20230223115116"	"B-vent"	"Hoogbroekstraat 3 6658KW Beneden-Leeuwen"	"West Maas en Waal"	"163795"	"429744"	"182,00"	"2.327,00"	"19.890,00"	"ODRODR2100719"	"2021-03-08"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODR"	"ODR4082"	"ODR20230223133915"	"D"	"Hoogbroekstraat 3 6658KW Beneden-Leeuwen"	"West Maas en Waal"	"163816"	"429758"	"118,80"	"0,00"	"1.026,00"	"ODRODR2100719"	"2021-03-08"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODR"	"ODR4085"	"ODR98728"	"bedrijf"	"Zwaanheuvelstraat 1 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"165329.9"	"430679.7"	"1.628,00"	"0,00"	"15.640,00"	"ODR98728"	"2014-10-10"	"BVB Melding"
"ODR"	"ODR4086"	"ODR98733"	"bedrijf"	"Zwaanheuvelstraat 7 6657KJ Boven-Leeuwen"	"West Maas en Waal"	"166012"	"430732.2"	"588,90"	"5.579,60"	"6.053,00"	"ODR98733"	"2017-07-13"	"BVB Vergunning"
"ODR"	"ODR4088"	"ODR98751"	"bedrijf"	"Liesterstraat 15 6659KK Wamel"	"West Maas en Waal"	"161104"	"431779"	"2.159,20"	"0,00"	"20.716,00"	"ODR98751"	"2001-08-27"	"BVB Vergunning"
"ODR"	"ODR4093"	"ODR98659"	"bedrijf"	"Kooimolenweg 25 6621LA Dreumel"	"West Maas en Waal"	"158197"	"427173"	"2.879,60"	"0,00"	"27.900,00"	"ODR98659"	"2012-08-28"	"BVB Vergunning"
"ODR"	"ODR4095"	"ODR98673"	"bedrijf"	"Papesteeg 4 6621KW Dreumel"	"West Maas en Waal"	"160340"	"428295"	"3.216,00"	"0,00"	"34.920,00"	"ODR98673"	"2014-05-08"	"BVB Melding"
"ODR"	"ODR4096"	"ODR98677"	"bedrijf"	"Papesteeg 10 6621KW Dreumel"	"West Maas en Waal"	"161197"	"428697"	"809,00"	"234,00"	"7.538,00"	"ODR98677"	"1999-03-15"	"BVB Melding"
"ODR"	"ODR4098"	"ODR98685"	"bedrijf"	"Zijvond 2 6621KP Dreumel"	"West Maas en Waal"	"159088"	"430944"	"4.091,00"	"41.509,60"	"38.478,00"	"ODR98685"	"2011-12-20"	"BVB Vergunning"
"ODR"	"ODR4111"	"ODR98792"	"bedrijf"	"Heppertsestraat 41 6628AH Altforst"	"West Maas en Waal"	"168270"	"429386"	"960,00"	"0,00"	"9.440,00"	"ODR98792"	"1995-07-14"	"BVB Melding"
"ODR"	"ODR4121"	"ODR98837"	"bedrijf"	"Wolderweg 7 6627KH Maasbommel"	"West Maas en Waal"	"163479"	"428656"	"1.254,30"	"10.903,60"	"22.270,00"	"ODR98837"	"1996-12-23"	"BVB Vergunning"
"ODR"	"ODR4122"	"ODR98667"	"bedrijf"	"Nieuwstraat 29 6621KV Dreumel"	"West Maas en Waal"	"158889"	"428278"	"2.833,60"	"0,00"	"27.316,00"	"ODR98667"	"2009-12-08"	"BVB Melding"
"ODR"	"ODR4130"	"ODR98663"	"bedrijf"	"Nieuwstraat 22 6621KV Dreumel"	"West Maas en Waal"	"158866"	"428117"	"2.291,00"	"71,20"	"21.946,00"	"ODR98663"	"2015-09-23"	"BVB Melding"
"ODR"	"ODR4135"	"ODR98712"	"bedrijf"	"Veesteeg 20 6658KP Beneden-Leeuwen"	"West Maas en Waal"	"164927"	"431490"	"780,45"	"12.063,50"	"77.105,00"	"ODR98712"	"2013-09-25"	"BVB Melding"
"ODR"	"ODR4139"	"ODR98686"	"bedrijf"	"Zijvond 3 6621KP Dreumel"	"West Maas en Waal"	"160736.9"	"430317.1"	"2.220,00"	"0,00"	"21.514,00"	"ODR98686"	"2007-09-24"	"BVB Melding"
"ODR"	"ODR4141"	"ODR20230309151543"	"Stal 1 situatie 1"	"Nieuweweg 8 6659KL Wamel"	"West Maas en Waal"	"162478"	"428903"	"6.370,14"	"13.618,92"	"629.692,00"	"ODR0214113191"	"2021-04-15"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4141"	"ODR20230309152040"	"Stal 2 situatie 1"	"Nieuweweg 8 6659KL Wamel"	"West Maas en Waal"	"162450"	"428888"	"6.369,71"	"13.617,99"	"629.649,00"	"ODR0214113191"	"2021-04-15"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4141"	"ODR20230309153742"	"Stal 4 situatie 1"	"Nieuweweg 8 6659KL Wamel"	"West Maas en Waal"	"162410"	"428895"	"3.500,00"	"13.020,00"	"602.000,00"	"ODR0214113191"	"2021-04-15"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4141"	"ODR20230309154908"	"Stal 1 situatie 2"	"Nieuweweg 8 6659KL Wamel"	"West Maas en Waal"	"162478"	"428903"	"3.196,23"	"4.459,86"	"569.871,00"	"ODR0214113191"	"2021-04-15"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4141"	"ODR20230309155037"	"Stal 2 situatie 2"	"Nieuweweg 8 6659KL Wamel"	"West Maas en Waal"	"162450"	"428888"	"3.196,23"	"4.459,86"	"569.871,00"	"ODR0214113191"	"2021-04-15"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4141"	"ODR20230309155145"	"Stal 4 situatie 2"	"Nieuweweg 8 6659KL Wamel"	"West Maas en Waal"	"162410"	"428895"	"3.234,29"	"4.512,96"	"576.656,00"	"ODR0214113191"	"2021-04-15"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4185"	"ODR98705"	"bedrijf"	"Liesterstraat 5 6658KM Beneden-Leeuwen"	"West Maas en Waal"	"163101"	"431431"	"0,00"	"0,00"	"0,00"	"ODR98705"	"2016-08-30"	"BVB Intrekking"
