"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODBN"	"5443NJ49"	"5443NJ49_18080"	"Stal 2"	"Nee"	"Kampsestraat 49 5443NJ Haps"	"Land van Cuijk"	"186109"	"411597"	"135,32"	"12.593,60"	"102.120,00"	"5443NJ49_18080"	"2022-02-08"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443NJ49"	"5443NJ49_18081"	"Stal 1"	"Nee"	"Kampsestraat 49 5443NJ Haps"	"Land van Cuijk"	"186095"	"411649"	"15,00"	"0,00"	"0,00"	"5443NJ49_18081"	"2022-02-08"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443NK19"	"5443NK19_13899"	"bedrijf"	"Nee"	"Steenakkerstraat 19 5443NK Haps"	"Land van Cuijk"	"186364"	"411464"	"13,50"	"381,00"	"930,00"	"5443NK19_13899"	"2015-03-26"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5443NK19"	"5443NK19_16053"	"Stal 1"	"Nee"	"Steenakkerstraat 19 5443NK Haps"	"Land van Cuijk"	"186275"	"411464"	"766,46"	"18.422,00"	"60.592,00"	"5443NK19_16053"	"2015-03-26"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5443NK19"	"5443NK19_16054"	"stal 3"	"Nee"	"Steenakkerstraat 19 5443NK Haps"	"Land van Cuijk"	"186357"	"411464"	"3.132,00"	"37.375,20"	"319.464,00"	"5443NK19_16054"	"2015-03-26"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5443NL20"	"5443NL20_17326"	"Stal 2"	"Nee"	"Beerseweg 20 5443NL Haps"	"Land van Cuijk"	"187157"	"411548"	"173,50"	"178,00"	"3.790,00"	"5443NL20_17326"	"2019-03-12"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NL20"	"5443NL20_17327"	"Stal 4"	"Nee"	"Beerseweg 20 5443NL Haps"	"Land van Cuijk"	"187172"	"411594"	"125,00"	"0,00"	"950,00"	"5443NL20_17327"	"2019-03-12"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NL22"	"5443NL22_11390"	"bedrijf"	"Nee"	"Beerseweg 22 5443NL Haps"	"Land van Cuijk"	"187023"	"411604"	"131,50"	"0,00"	"0,00"	"5443NL22_11390"	"2010-05-25"	"Melding:Besluit Landbouw milieubeheer"
"ODBN"	"5443NL27B"	"5443NL27B_2021-00000050_1"	"Stal 2"	"Nee"	"Beerseweg 27B 5443NL Haps"	"Land van Cuijk"	"187006"	"411496"	"268,28"	"2.529,45"	"168.630,00"	"5443NL27B_2021-00000050"	"2023-12-07"	"Melding activiteitenbesluit met OBM"
"ODBN"	"5443NL27B"	"5443NL27B_2021-00000050_2"	"Stal 4"	"Nee"	"Beerseweg 27B 5443NL Haps"	"Land van Cuijk"	"186977"	"411469"	"439,04"	"4.139,52"	"275.968,00"	"5443NL27B_2021-00000050"	"2023-12-07"	"Melding activiteitenbesluit met OBM"
"ODBN"	"5443NL27B"	"5443NL27B_2021-00000050_3"	"Stal 3"	"Nee"	"Beerseweg 27B 5443NL Haps"	"Land van Cuijk"	"186997"	"411482"	"268,28"	"2.529,45"	"168.630,00"	"5443NL27B_2021-00000050"	"2023-12-07"	"Melding activiteitenbesluit met OBM"
"ODBN"	"5443NL27B"	"5443NL27B_2021-00000050_4"	"Stal 5"	"Nee"	"Beerseweg 27B 5443NL Haps"	"Land van Cuijk"	"186956"	"411488"	"24,20"	"0,00"	"0,00"	"5443NL27B_2021-00000050"	"2023-12-07"	"Melding activiteitenbesluit met OBM"
"ODBN"	"5443NL27B"	"5443NL27B_2021-00000050_5"	"Stal 6"	"Nee"	"Beerseweg 27B 5443NL Haps"	"Land van Cuijk"	"186939"	"411440"	"424,38"	"4.001,25"	"266.750,00"	"5443NL27B_2021-00000050"	"2023-12-07"	"Melding activiteitenbesluit met OBM"
"ODBN"	"5443NL29A"	"5443NL29A_Z/17/004368_3"	"Stal 2"	"Nee"	"Beerseweg 29A 5443NL Haps"	"Land van Cuijk"	"186750"	"411597"	"0,57"	"3,40"	"650,00"	"5443NL29A_Z/256492"	"2026-01-05"	"Intrekking gedeeltelijk veebestand OW"
"ODBN"	"5443NL29A"	"5443NL29A_Z/17/004368_4"	"Stal 1"	"Nee"	"Beerseweg 29A 5443NL Haps"	"Land van Cuijk"	"186720"	"411604"	"770,41"	"4.595,44"	"878.540,00"	"5443NL29A_Z/256492"	"2026-01-05"	"Intrekking gedeeltelijk veebestand OW"
"ODBN"	"5443NM4"	"5443NM4_11396"	"bedrijf"	"Nee"	"Beverskolksestraat 4 5443NM Haps"	"Land van Cuijk"	"186433"	"412259"	"405,90"	"391,60"	"5.658,00"	"5443NM4_11396"	"1997-05-21"	"Melding:AMvB melkrundveehouderij"
"ODBN"	"5443NN2"	"5443NN2_11397"	"bedrijf"	"Nee"	"Cinquant 2 5443NN Haps"	"Land van Cuijk"	"186800"	"411894"	"1.409,60"	"1.566,40"	"15.254,00"	"5443NN2_11397"	"1999-12-31"	"Correctie:Conversie"
"ODBN"	"5443NN4"	"5443NN4_11398"	"bedrijf"	"Nee"	"Cinquant 4 5443NN Haps"	"Land van Cuijk"	"186809"	"412816"	"1.608,56"	"7.933,80"	"69.070,00"	"5443NN4_11398"	"2003-07-08"	"Vergunning:Revisievergunning"
"ODBN"	"5443NP2"	"5443NP2_11399"	"bedrijf"	"Nee"	"Hoefseweg 2 5443NP Haps"	"Land van Cuijk"	"186851"	"412816"	"1.794,60"	"356,00"	"17.342,00"	"5443NP2_11399"	"2009-03-03"	"Melding:Besluit Landbouw milieubeheer"
"ODBN"	"5443NP6"	"5443NP6_18100"	"Stal 6"	"Nee"	"Hoefseweg 6 5443NP Haps"	"Land van Cuijk"	"185786"	"412758"	"974,40"	"0,00"	"14.400,00"	"5443NP6_18100"	"2021-12-13"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NP6"	"5443NP6_18101"	"stal 1"	"Nee"	"Hoefseweg 6 5443NP Haps"	"Land van Cuijk"	"185813"	"412716"	"88,00"	"0,00"	"760,00"	"5443NP6_18101"	"2021-12-13"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NP6"	"5443NP6_18102"	"Stal 2"	"Nee"	"Hoefseweg 6 5443NP Haps"	"Land van Cuijk"	"185804"	"412686"	"105,60"	"0,00"	"912,00"	"5443NP6_18102"	"2021-12-13"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NP6"	"5443NP6_18103"	"Stal 3"	"Nee"	"Hoefseweg 6 5443NP Haps"	"Land van Cuijk"	"185767"	"412698"	"576,00"	"0,00"	"14.208,00"	"5443NP6_18103"	"2021-12-13"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NP6"	"5443NP6_18104"	"Stal 4"	"Nee"	"Hoefseweg 6 5443NP Haps"	"Land van Cuijk"	"185782"	"412673"	"176,00"	"0,00"	"1.520,00"	"5443NP6_18104"	"2021-12-13"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NR1"	"5443NR1_11402"	"bedrijf"	"Nee"	"Dorsheseweg 1 5443NR Haps"	"Land van Cuijk"	"186358"	"412964"	"536,01"	"29.409,80"	"155.918,00"	"5443NR1_11402"	"2018-12-03"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NR2A"	"5443NR2A_11401"	"bedrijf"	"Nee"	"Dorsheseweg 2A 5443NR Haps"	"Land van Cuijk"	"186501"	"413076"	"4.141,20"	"61.500,00"	"56.100,00"	"5443NR2A_11401"	"2017-04-26"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5443NR4"	"5443NR4_11403"	"bedrijf"	"Nee"	"Dorsheseweg 4 5443NR Haps"	"Land van Cuijk"	"186213"	"413042"	"689,20"	"0,00"	"7.024,00"	"5443NR4_11403"	"2018-01-24"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443NX6"	"5443NX6_11407"	"bedrijf"	"Nee"	"Grote Dorshees 6 5443NX Haps"	"Land van Cuijk"	"186043"	"413486"	"558,80"	"0,00"	"4.826,00"	"5443NX6_11407"	"2018-03-29"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443PB4"	"5443PB4_11410"	"bedrijf"	"Nee"	"Graafseweg 4 5443PB Haps"	"Land van Cuijk"	"188063"	"413318"	"161,00"	"0,00"	"1.868,00"	"5443PB4_11410"	"2011-07-12"	"Melding:Besluit Landbouw milieubeheer"
"ODBN"	"5443PD10A"	"5443PD10A_11411"	"bedrijf"	"Nee"	"Haringsestraat 10A 5443PD Haps"	"Land van Cuijk"	"187850"	"412443"	"3.989,56"	"32.722,20"	"243.642,00"	"5443PD10A_11411"	"2017-09-25"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443PD8"	"5443PD8_11412"	"bedrijf"	"Nee"	"Haringsestraat 8 5443PD Haps"	"Land van Cuijk"	"188055"	"412430"	"366,40"	"712,00"	"7.936,00"	"5443PD8_11412"	"2019-05-09"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443PE10"	"5443PE10_11414"	"bedrijf"	"Nee"	"Lokkantseweg 10 5443PE Haps"	"Land van Cuijk"	"188755"	"409926"	"2.521,50"	"31.294,20"	"224.973,00"	"5443PE10_11414"	"2018-01-17"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443PE4"	"5443PE4_11418"	"bedrijf"	"Nee"	"Lokkantseweg 4 5443PE Haps"	"Land van Cuijk"	"188455"	"410451"	"2.802,80"	"2.136,00"	"35.342,00"	"5443PE4_11418"	"2019-07-15"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443PE5"	"5443PE5_17629"	"Weide"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188352"	"410531"	"19,00"	"188,00"	"190,00"	"5443PE5_17629"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17630"	"Stal 1"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188376"	"410565"	"558,00"	"0,00"	"5.052,00"	"5443PE5_17630"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17631"	"Stal 2 en 3"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188422"	"410563"	"1.701,00"	"0,00"	"35.964,00"	"5443PE5_17631"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17632"	"Stal 4"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188359"	"410559"	"211,20"	"0,00"	"1.824,00"	"5443PE5_17632"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17633"	"Stal 6"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188341"	"410572"	"303,60"	"0,00"	"2.622,00"	"5443PE5_17633"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17634"	"Stal 8"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188378"	"410603"	"352,00"	"0,00"	"3.040,00"	"5443PE5_17634"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17635"	"Iglo's"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188386"	"410561"	"44,00"	"0,00"	"380,00"	"5443PE5_17635"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE5"	"5443PE5_17636"	"Stal 7"	"Nee"	"Lokkantseweg 5 5443PE Haps"	"Land van Cuijk"	"188469"	"410583"	"2.898,00"	"0,00"	"61.272,00"	"5443PE5_17636"	"2021-07-01"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5443PE9"	"5443PE9_11421"	"bedrijf"	"Nee"	"Lokkantseweg 9 5443PE Haps"	"Land van Cuijk"	"188841"	"410543"	"3.171,80"	"498,40"	"31.310,00"	"5443PE9_11421"	"2015-06-22"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5443PG7"	"5443PG7_11422"	"bedrijf"	"Nee"	"Rijkevoortseweg 7 5443PG Haps"	"Land van Cuijk"	"189318"	"410173"	"739,00"	"10.941,50"	"10.550,00"	"5443PG7_11422"	"2009-07-07"	"Vergunning:Oprichtingsvergunning"
"ODBN"	"5443PH5"	"5443PH5_11423"	"Stal 2"	"Nee"	"Stokvoortsestraat 5 5443PH Haps"	"Land van Cuijk"	"189482"	"410859"	"739,30"	"1.780,00"	"12.300,00"	"5443PH5_Z/180482"	"2022-08-05"	"Melding activiteitenbesluit"
"ODBN"	"5443PH5"	"5443PH5_Z/180482_1"	"Iglo's"	"Nee"	"Stokvoortsestraat 5 5443PH Haps"	"Land van Cuijk"	"189610"	"410858"	"30,80"	"0,00"	"266,00"	"5443PH5_Z/180482"	"2022-08-05"	"Melding activiteitenbesluit"
"ODBN"	"5443PJ6A"	"5443PJ6A_Z2022-00000659_1"	"Stal 2"	"Nee"	"Oeffeltseweg 6A 5443PJ Haps"	"Land van Cuijk"	"188633"	"411494"	"419,80"	"0,00"	"3.742,00"	"5443PJ6A_Z2022-00000659"	"2022-08-16"	"Omgevingsvergunning-verandering"
"ODBN"	"5443PJ6A"	"5443PJ6A_Z2022-00000659_2"	"Stal 3"	"Nee"	"Oeffeltseweg 6A 5443PJ Haps"	"Land van Cuijk"	"188613"	"411459"	"451,50"	"0,00"	"5.730,00"	"5443PJ6A_Z2022-00000659"	"2022-08-16"	"Omgevingsvergunning-verandering"
"ODBN"	"5443PJ6A"	"5443PJ6A_Z2022-00000659_3"	"Stal 5"	"Nee"	"Oeffeltseweg 6A 5443PJ Haps"	"Land van Cuijk"	"188552"	"411459"	"1.064,00"	"0,00"	"22.496,00"	"5443PJ6A_Z2022-00000659"	"2022-08-16"	"Omgevingsvergunning-verandering"
"ODBN"	"5443PJ6A"	"5443PJ6A_Z2022-00000659_4"	"Boxen"	"Nee"	"Oeffeltseweg 6A 5443PJ Haps"	"Land van Cuijk"	"188635"	"411459"	"10,00"	"0,00"	"0,00"	"5443PJ6A_Z2022-00000659"	"2022-08-16"	"Omgevingsvergunning-verandering"
"ODBN"	"5443PJ6A"	"5443PJ6A_Z2022-00000659_5"	"Stal 1"	"Nee"	"Oeffeltseweg 6A 5443PJ Haps"	"Land van Cuijk"	"188598"	"411488"	"1.682,40"	"0,00"	"19.076,00"	"5443PJ6A_Z2022-00000659"	"2022-08-16"	"Omgevingsvergunning-verandering"
"ODBN"	"5443PM1"	"5443PM1_Z2023-00005603_1"	"Stal B"	"Nee"	"De Bengels 1 5443PM Haps"	"Land van Cuijk"	"189069"	"410747"	"70,70"	"787,80"	"0,00"	"5443PM1_Z2023-00005603"	"2023-09-28"	"Melding activiteitenbesluit"
"ODBN"	"5443PM1"	"5443PM1_Z2023-00005603_2"	"Iglo's bij stal B"	"Nee"	"De Bengels 1 5443PM Haps"	"Land van Cuijk"	"189082"	"410752"	"88,00"	"0,00"	"760,00"	"5443PM1_Z2023-00005603"	"2023-09-28"	"Melding activiteitenbesluit"
"ODBN"	"5443PM1"	"5443PM1_Z2023-00005603_3"	"Iglo's bij stal C"	"Nee"	"De Bengels 1 5443PM Haps"	"Land van Cuijk"	"189100"	"410766"	"88,00"	"0,00"	"760,00"	"5443PM1_Z2023-00005603"	"2023-09-28"	"Melding activiteitenbesluit"
"ODBN"	"5443PM1"	"5443PM1_Z2023-00005603_4"	"Stal C"	"Nee"	"De Bengels 1 5443PM Haps"	"Land van Cuijk"	"189095"	"410757"	"272,80"	"0,00"	"2.356,00"	"5443PM1_Z2023-00005603"	"2023-09-28"	"Melding activiteitenbesluit"
"ODBN"	"5443PM1"	"5443PM1_Z2023-00005603_5"	"Stal A"	"Nee"	"De Bengels 1 5443PM Haps"	"Land van Cuijk"	"189091"	"410698"	"614,80"	"868,00"	"9.916,00"	"5443PM1_Z2023-00005603"	"2023-09-28"	"Melding activiteitenbesluit"
"ODBN"	"5443PR4"	"5443PR4_11437"	"bedrijf"	"Nee"	"Schuttersweg 4 5443PR Haps"	"Land van Cuijk"	"188821"	"412431"	"1.082,25"	"3.477,80"	"28.531,00"	"5443PR4_11437"	"2020-02-19"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5443PR6"	"5443PR6_11438"	"bedrijf"	"Nee"	"Schuttersweg 6 5443PR Haps"	"Land van Cuijk"	"188936"	"412431"	"2.661,06"	"65.794,10"	"228.495,00"	"5443PR6_11438"	"2012-10-23"	"Vergunning:Revisievergunning"
"ODBN"	"5443PR8"	"5443PR8_11439"	"bedrijf"	"Nee"	"Schuttersweg 8 5443PR Haps"	"Land van Cuijk"	"189026"	"412341"	"1.595,90"	"16.425,00"	"82.605,00"	"5443PR8_11439"	"2017-03-31"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5443PS2"	"5443PS2_11344"	"bedrijf"	"Nee"	"De Ass 2 5443PS Haps"	"Land van Cuijk"	"185816"	"411600"	"2.410,00"	"0,00"	"21.730,00"	"5443PS2_11344"	"2010-12-14"	"Melding:Besluit Landbouw milieubeheer"
"ODBN"	"5445NA1A"	"5445NA1A_2527"	"bedrijf"	"Nee"	"Gemertsebaan 1A 5445NA Landhorst"	"Land van Cuijk"	"182924"	"402695"	"196,00"	"0,00"	"2.050,00"	"5445NA1A_2527"	"1999-12-31"	"Vergunning:Conversie"
"ODBN"	"5445NA4"	"5445NA4_2526"	"bedrijf"	"Nee"	"Gemertsebaan 4 5445NA Landhorst"	"Land van Cuijk"	"183709"	"402258"	"1.926,60"	"0,00"	"18.870,00"	"5445NA4_2526"	"2013-08-06"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5445ND1"	"5445ND1_2541"	"bedrijf"	"Nee"	"Klotweg 1 5445ND Landhorst"	"Land van Cuijk"	"181522"	"401503"	"2.140,00"	"0,00"	"68.000,00"	"5445ND1_2541"	"2018-09-17"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_1"	"Stal 7"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182186"	"401475"	"797,67"	"17.790,19"	"49.349,40"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_2"	"Stal 4"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182153"	"401440"	"149,40"	"1.841,40"	"3.840,00"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_3"	"Stal 2"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182111"	"401474"	"206,40"	"3.363,20"	"11.447,00"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_4"	"Stal 6a"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182133"	"401483"	"298,80"	"3.682,80"	"7.680,00"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_5"	"Stal 3"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182123"	"401410"	"418,32"	"6.829,24"	"23.240,00"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_6"	"Stal 6b"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182155"	"401487"	"298,19"	"11.090,48"	"37.528,00"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_7"	"Stal 5"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182171"	"401447"	"167,45"	"5.355,90"	"15.034,40"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND2A"	"5445ND2A_Z/241658_8"	"Stal 1"	"Nee"	"Klotweg 2A 5445ND Landhorst"	"Land van Cuijk"	"182101"	"401537"	"209,10"	"0,00"	"4.386,00"	"5445ND2A_Z/241658"	"2026-02-05"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5445ND4B"	"5445ND4B_7184"	"bedrijf"	"Nee"	"Klotweg 4B 5445ND Landhorst"	"Land van Cuijk"	"181936"	"401469"	"1.050,00"	"0,00"	"33.600,00"	"5445ND4B_7184"	"2012-05-29"	"Vergunning:Revisievergunning"
"ODBN"	"5445ND4C"	"5445ND4C_2540"	"bedrijf"	"Nee"	"Klotweg 4C 5445ND Landhorst"	"Land van Cuijk"	"181776"	"401452"	"2.289,20"	"249,30"	"76.276,00"	"5445ND4C_2540"	"2010-03-22"	"Vergunning:uitbreidings/veranderingsvergunning"
"ODBN"	"5445ND4D"	"5445ND4D_7185"	"bedrijf"	"Nee"	"Klotweg 4D 5445ND Landhorst"	"Land van Cuijk"	"181178"	"401260"	"2.175,00"	"0,00"	"69.600,00"	"5445ND4D_7185"	"2015-11-20"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NG4"	"5445NG4_Z/227701_1"	"Stal 4"	"Nee"	"Boekelsebaan 4 5445NG LANDHORST"	"Land van Cuijk"	"182594"	"404984"	"1.062,00"	"0,00"	"26.196,00"	"5445NG4_Z/227701"	"2024-06-28"	"Melding Besluit Activiteit Leefomgeving"
"ODBN"	"5445NG4"	"5445NG4_Z/227701_2"	"Stal 2"	"Nee"	"Boekelsebaan 4 5445NG LANDHORST"	"Land van Cuijk"	"182554"	"404953"	"250,80"	"0,00"	"2.166,00"	"5445NG4_Z/227701"	"2024-06-28"	"Melding Besluit Activiteit Leefomgeving"
"ODBN"	"5445NG4"	"5445NG4_Z/227701_3"	"Stal 3"	"Nee"	"Boekelsebaan 4 5445NG LANDHORST"	"Land van Cuijk"	"182567"	"404964"	"220,00"	"0,00"	"1.900,00"	"5445NG4_Z/227701"	"2024-06-28"	"Melding Besluit Activiteit Leefomgeving"
"ODBN"	"5445NH12"	"5445NH12_2546"	"bedrijf"	"Nee"	"Boekelsebaan 12 5445NH Landhorst"	"Land van Cuijk"	"181180"	"403956"	"9.811,65"	"172.501,50"	"655.303,00"	"5445NH12_2546"	"2018-05-17"	"Intrekking:Intrekking gedeeltelijke veestand"
"ODBN"	"5445NH14"	"5445NH14_2547"	"bedrijf"	"Nee"	"Boekelsebaan 14 5445NH Landhorst"	"Land van Cuijk"	"180979"	"403819"	"1.822,70"	"1.744,40"	"22.365,00"	"5445NH14_2547"	"2002-03-12"	"Melding:AMvB melkrundveehouderij"
"ODBN"	"5445NH16"	"5445NH16_2548"	"bedrijf"	"Nee"	"Boekelsebaan 16 5445NH Landhorst"	"Land van Cuijk"	"180470"	"403619"	"1.166,26"	"9.718,80"	"138.840,00"	"5445NH16_2548"	"2018-02-20"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NH5A"	"5445NH5A_9256"	"bedrijf"	"Nee"	"Boekelsebaan 5A 5445NH LANDHORST"	"Land van Cuijk"	"181244"	"403824"	"129,60"	"783,20"	"2.921,00"	"5445NH5A_9256"	"2020-05-15"	"Intrekking:Intrekking gedeeltelijke veestand"
"ODBN"	"5445NH8"	"5445NH8_2552"	"bedrijf"	"Nee"	"Boekelsebaan 8 5445NH Landhorst"	"Land van Cuijk"	"181891"	"404503"	"5.295,00"	"0,00"	"53.616,00"	"5445NH8_2552"	"2009-01-19"	"Vergunning:Revisievergunning"
"ODBN"	"5445NJ5"	"5445NJ5_17493"	"Stal 1"	"Nee"	"Landhorststraat 5 5445NJ Landhorst"	"Land van Cuijk"	"182247"	"403968"	"1.058,40"	"29.870,40"	"72.912,00"	"5445NJ5_17493"	"2021-05-19"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NJ5"	"5445NJ5_17494"	"Stal 2"	"Nee"	"Landhorststraat 5 5445NJ Landhorst"	"Land van Cuijk"	"182265"	"403940"	"312,00"	"13.416,00"	"46.800,00"	"5445NJ5_17494"	"2021-05-19"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NJ5"	"5445NJ5_17495"	"Stal 3"	"Nee"	"Landhorststraat 5 5445NJ Landhorst"	"Land van Cuijk"	"182302"	"403934"	"243,00"	"10.449,00"	"36.450,00"	"5445NJ5_17495"	"2021-05-19"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK1A"	"5445NK1A_17232"	"Stal 6"	"Nee"	"Boompjesweg 1A 5445NK Landhorst"	"Land van Cuijk"	"182191"	"405907"	"990,00"	"27.940,00"	"68.200,00"	"5445NK1A_17232"	"2021-03-17"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK1A"	"5445NK1A_17233"	"Stal 5"	"Nee"	"Boompjesweg 1A 5445NK Landhorst"	"Land van Cuijk"	"182173"	"405950"	"445,50"	"12.573,00"	"30.690,00"	"5445NK1A_17233"	"2021-03-17"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK1A"	"5445NK1A_17234"	"Stal 4"	"Nee"	"Boompjesweg 1A 5445NK Landhorst"	"Land van Cuijk"	"182162"	"405968"	"396,00"	"11.176,00"	"27.280,00"	"5445NK1A_17234"	"2021-03-17"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK1A"	"5445NK1A_17235"	"Stal 2"	"Nee"	"Boompjesweg 1A 5445NK Landhorst"	"Land van Cuijk"	"182096"	"405980"	"1.209,60"	"34.137,60"	"83.328,00"	"5445NK1A_17235"	"2021-03-17"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK1A"	"5445NK1A_17236"	"stal 8"	"Nee"	"Boompjesweg 1A 5445NK Landhorst"	"Land van Cuijk"	"182212"	"405907"	"440,00"	"0,00"	"3.800,00"	"5445NK1A_17236"	"2021-03-17"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK1B"	"5445NK1B_2555"	"bedrijf"	"Nee"	"Boompjesweg 1B 5445NK Landhorst"	"Land van Cuijk"	"182345"	"405746"	"8.949,02"	"184.351,10"	"827.688,00"	"5445NK1B_2555"	"2016-12-20"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NK8"	"5445NK8_2556"	"bedrijf"	"Nee"	"Boompjesweg 8 5445NK Landhorst"	"Land van Cuijk"	"182982"	"404413"	"16.031,60"	"220.681,50"	"815.012,00"	"5445NK8_2556"	"2016-06-14"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5445NM11"	"5445NM11_2557"	"bedrijf"	"Nee"	"Fortunaweg 11 5445NM Landhorst"	"Land van Cuijk"	"181747"	"403778"	"1.442,00"	"0,00"	"20.720,00"	"5445NM11_2557"	"2012-12-04"	"Melding:Besluit Landbouw milieubeheer"
"ODBN"	"5445NM2"	"5445NM2_2558"	"bedrijf"	"Nee"	"Fortunaweg 2 5445NM Landhorst"	"Land van Cuijk"	"183250"	"404972"	"5.556,00"	"66.301,60"	"566.712,00"	"5445NM2_2558"	"2016-07-28"	"Vergunning:Omgevingsvergunning-verandering"
