"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODNML"	"5768RK5"	"5768RK5_6964"	"EP 190336,373011"	"Nee"	"Heldensedijk 5 5768RK Meijel"	"Peel en Maas"	"190336"	"373011"	"60,00"	"0,00"	"0,00"	"5768RK5_6964"	"2006-06-22"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768RM2"	"5768RM2_6966"	"EP 191129,372562"	"Nee"	"Trinesweg 2 5768RM Meijel"	"Peel en Maas"	"191129"	"372562"	"42,00"	"468,00"	"0,00"	"5768RM2_6966"	"2003-03-25"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768RM3"	"5768RM3_11414"	"bedrijf"	"Nee"	"Trinesweg 3 5768RM Meijel"	"Peel en Maas"	"191183"	"372278"	"603,00"	"0,00"	"5.328,00"	"5768RM3_11414"	"2015-03-04"	"Intrekking:Activiteitenbesluit"
"ODNML"	"5768RN13"	"5768RN13_12482"	"stal 1"	"Nee"	"Vieruitersten 13 5768RN Meijel"	"Peel en Maas"	"191137"	"373447"	"1.976,43"	"17.278,60"	"133.670,00"	"5768RN13_12482"	"2019-11-25"	"Melding:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5768RN13"	"5768RN13_12483"	"stal 2"	"Nee"	"Vieruitersten 13 5768RN Meijel"	"Peel en Maas"	"191128"	"373473"	"67,20"	"7.212,80"	"44.352,00"	"5768RN13_12483"	"2019-11-25"	"Melding:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5768RP18"	"5768RP18_4569"	"bedrijf"	"Nee"	"Vieruitersten 18 5768RP Meijel"	"Peel en Maas"	"190621"	"374032"	"152,26"	"423,60"	"32.760,00"	"5768RP18_4569"	"2020-12-10"	"Melding:Activiteitenbesluit"
"ODNML"	"5768RP22"	"5768RP22_6969"	"EP 190283,374200"	"Nee"	"Vieruitersten 22 5768RP Meijel"	"Peel en Maas"	"190283"	"374200"	"1.655,50"	"12.282,00"	"43.580,00"	"5768RP22_6969"	"2003-10-20"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768RP24"	"5768RP24_6970"	"EP 190456,374447"	"Nee"	"Vieruitersten 24 5768RP Meijel"	"Peel en Maas"	"190456"	"374447"	"1.392,90"	"8.650,80"	"41.310,00"	"5768RP24_1894/2022/2643120"	"2022-10-13"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5768RP6"	"5768RP6_6968"	"EP 191268,373328"	"Nee"	"Vieruitersten 6 5768RP Meijel"	"Peel en Maas"	"191268"	"373328"	"172,20"	"0,00"	"0,00"	"5768RP6_6968"	"2020-09-11"	"Intrekking:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5768RT13"	"5768RT13_6973"	"EP 189587,373941"	"Nee"	"Molenbaan 13 5768RT Meijel"	"Peel en Maas"	"189587"	"373941"	"888,00"	"8.828,80"	"8.184,00"	"5768RT13_6973"	"2016-03-03"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"5768RT18"	"5768RT18_6974"	"EP 189887,373949"	"Nee"	"Molenbaan 18 5768RT MEIJEL"	"Peel en Maas"	"189887"	"373949"	"94,30"	"0,00"	"0,00"	"5768RT18_6974"	"1999-08-23"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768RV2"	"5768RV2_4597"	"bedrijf"	"Nee"	"Molenpeel 2 5768RV Meijel"	"Peel en Maas"	"189628"	"374435"	"70,00"	"780,00"	"0,00"	"5768RV2_4597"	"2020-08-28"	"Intrekking:Omgevingsverg. gedeeltelijke intrekking"
"ODNML"	"5768RV4A"	"5768RV4A_6975"	"EP 189762,374402"	"Nee"	"Molenpeel 4A 5768RV Meijel"	"Peel en Maas"	"189762"	"374402"	"678,20"	"0,00"	"0,00"	"5768RV4A_6975"	"2003-12-12"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768RX12"	"5768RX12_6978"	"EP 189112,373856"	"Nee"	"Hof 12 5768RX Meijel"	"Peel en Maas"	"189112"	"373856"	"80,00"	"0,00"	"0,00"	"5768RX12_6978"	"2001-07-11"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768XG12"	"5768XG12_6979"	"EP 190108,371529"	"Nee"	"Steenkampseweg 12 5768XG Meijel"	"Peel en Maas"	"190108"	"371529"	"2.650,50"	"0,00"	"84.816,00"	"5768XG12_6979"	"2005-12-07"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5768XK1"	"5768XK1_6980"	"EP 189728,371903"	"Nee"	"Heihorst 1 5768XK Meijel"	"Peel en Maas"	"189728"	"371903"	"403,10"	"1.536,00"	"6.244,00"	"5768XK1_6980"	"2001-06-11"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"5801JB21"	"5801JB21_2795"	"Stal B - LW"	"Nee"	"Kiekweg 21 5801JB Venray"	"Venray"	"193660"	"392314"	"121,72"	"5.045,04"	"17.404,80"	"5801JB21_2795"	"2012-07-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5801JB21"	"5801JB21_2795_1"	"Stal A"	"Nee"	"Kiekweg 21 5801JB Venray"	"Venray"	"193698"	"392300"	"205,92"	"4.276,80"	"58.608,00"	"5801JB21_2795"	"2012-07-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5801JB21"	"5801JB21_2795_2"	"Stal B"	"Nee"	"Kiekweg 21 5801JB Venray"	"Venray"	"193687"	"392279"	"623,80"	"2.371,50"	"13.600,00"	"5801JB21_2795"	"2012-07-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5801JB21"	"5801JB21_2795_3"	"Stal C"	"Nee"	"Kiekweg 21 5801JB Venray"	"Venray"	"193660"	"392269"	"656,00"	"5.762,40"	"53.625,00"	"5801JB21_2795"	"2012-07-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5801JB21"	"5801JB21_2795_4"	"Stal D"	"Nee"	"Kiekweg 21 5801JB Venray"	"Venray"	"193605"	"392294"	"167,62"	"13.952,61"	"105.756,30"	"5801JB21_2795"	"2012-07-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5801PJ36"	"5801PJ36_2796"	"Paardenstal"	"Nee"	"Hardeweg 36 5801PJ Venray"	"Venray"	"193810"	"392549"	"137,40"	"0,00"	"0,00"	"5801PJ36_2796"	"1995-05-04"	"Omgevingsvergunning-oprichting"
"ODNML"	"5804AR5C"	"5804AR5C_2797"	"Voormalige rundveestal"	"Nee"	"Spurkt 5C 5804AR Venray"	"Venray"	"195718"	"395986"	"248,60"	"0,00"	"0,00"	"5804AR5C_2797"	"2017-12-11"	"Melding:Activiteitenbesluit"
"ODNML"	"5804AR5C"	"5804AR5C_2797_1"	"Paardenstal"	"Nee"	"Spurkt 5C 5804AR Venray"	"Venray"	"195704"	"396019"	"30,00"	"0,00"	"0,00"	"5804AR5C_2797"	"2017-12-11"	"Melding:Activiteitenbesluit"
"ODNML"	"5804AT99"	"5804AT99_2799"	"A"	"Nee"	"Overloonseweg 99 5804AT Venray"	"Venray"	"194772"	"396324"	"110,00"	"0,00"	"0,00"	"5804AT99_2799"	"2010-03-31"	"Omgevingsvergunning-revisie"
"ODNML"	"5804AT99"	"5804AT99_2799_1"	"B"	"Nee"	"Overloonseweg 99 5804AT Venray"	"Venray"	"194736"	"396310"	"220,00"	"0,00"	"0,00"	"5804AT99_2799"	"2010-03-31"	"Omgevingsvergunning-revisie"
"ODNML"	"5804AT99"	"5804AT99_2799_2"	"C"	"Nee"	"Overloonseweg 99 5804AT Venray"	"Venray"	"194744"	"396334"	"70,00"	"0,00"	"0,00"	"5804AT99_2799"	"2010-03-31"	"Omgevingsvergunning-revisie"
"ODNML"	"5804AV26"	"5804AV26_2800"	"1"	"Nee"	"Overloonseweg 26 5804AV Venray"	"Venray"	"195464"	"395526"	"21,30"	"0,00"	"0,00"	"5804AV26_2800"	"2015-09-22"	"Melding activiteitenbesluit"
"ODNML"	"5804AV26"	"5804AV26_2800_1"	"2"	"Nee"	"Overloonseweg 26 5804AV Venray"	"Venray"	"195462"	"395509"	"40,00"	"0,00"	"0,00"	"5804AV26_2800"	"2015-09-22"	"Melding activiteitenbesluit"
"ODNML"	"5804AV26"	"5804AV26_2800_2"	"3"	"Nee"	"Overloonseweg 26 5804AV Venray"	"Venray"	"195463"	"395479"	"32,60"	"0,00"	"0,00"	"5804AV26_2800"	"2015-09-22"	"Melding activiteitenbesluit"
"ODNML"	"5804AV26"	"5804AV26_2800_3"	"4"	"Nee"	"Overloonseweg 26 5804AV Venray"	"Venray"	"195483"	"395513"	"31,50"	"0,00"	"0,00"	"5804AV26_2800"	"2015-09-22"	"Melding activiteitenbesluit"
"ODNML"	"5804AW10"	"5804AW10_2801"	"Stal A"	"Nee"	"Houtklef 10 5804AW Venray"	"Venray"	"195081"	"396755"	"2.730,00"	"0,00"	"31.080,00"	"5804AW10_2801"	"2009-01-13"	"Vergunning:onbekend"
"ODNML"	"5804AW10"	"5804AW10_2801_1"	"Stal B"	"Nee"	"Houtklef 10 5804AW Venray"	"Venray"	"195121"	"396816"	"416,80"	"0,00"	"3.814,00"	"5804AW10_2801"	"2009-01-13"	"Vergunning:onbekend"
"ODNML"	"5804AW10"	"5804AW10_2801_2"	"Stal C"	"Nee"	"Houtklef 10 5804AW Venray"	"Venray"	"195127"	"396838"	"105,60"	"0,00"	"912,00"	"5804AW10_2801"	"2009-01-13"	"Vergunning:onbekend"
"ODNML"	"5804BJ17A"	"5804BJ17A_12447"	"Stal/loods"	"Nee"	"Laagheidseweg 17A 5804BJ Venray"	"Venray"	"194829"	"394950"	"27,30"	"0,00"	"0,00"	"5804BJ17A_HZ-8.40-2014-0060"	"2014-10-08"	"Melding activiteitenbesluit"
"ODNML"	"5804BJ18"	"5804BJ18_2804"	"Stal A"	"Nee"	"Laagheidseweg 18 5804BJ Venray"	"Venray"	"194599"	"395615"	"218,60"	"0,00"	"2.138,00"	"5804BJ18_2804"	"2013-09-13"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5804BJ18"	"5804BJ18_2804_1"	"Stal B"	"Nee"	"Laagheidseweg 18 5804BJ Venray"	"Venray"	"194621"	"395587"	"52,80"	"0,00"	"456,00"	"5804BJ18_2804"	"2013-09-13"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5804BJ18"	"5804BJ18_2804_2"	"Stal C"	"Nee"	"Laagheidseweg 18 5804BJ Venray"	"Venray"	"194652"	"395614"	"628,30"	"0,00"	"9.028,00"	"5804BJ18_2804"	"2013-09-13"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"5804BJ23"	"5804BJ23_2805_1"	"Gebouw 2"	"Nee"	"Laagheidseweg 23 5804BJ Venray"	"Venray"	"194248"	"395942"	"612,00"	"0,00"	"6.000,00"	"5804BJ23_mm090034"	"2009-04-07"	"Melding activiteitenbesluit"
"ODNML"	"5804BJ23"	"5804BJ23_mm090034_1"	"Gebouw 1"	"Nee"	"Laagheidseweg 23 5804BJ Venray"	"Venray"	"194258"	"395927"	"910,00"	"0,00"	"10.360,00"	"5804BJ23_mm090034"	"2009-04-07"	"Melding activiteitenbesluit"
"ODNML"	"5804BJ23"	"5804BJ23_mm090034_2"	"Gebouw 6"	"Nee"	"Laagheidseweg 23 5804BJ Venray"	"Venray"			"1.170,00"	"0,00"	"13.320,00"	"5804BJ23_mm090034"	"2009-04-07"	"Melding activiteitenbesluit"
"ODNML"	"5804DZ1"	"5804BL1_2808"	"bedrijf"	"Nee"	"Broekweg 1 5804DZ Venray"	"Venray"	"194839"	"394622"	"782,80"	"0,00"	"7.024,00"	"5804BL1_2808"	"1900-01-01"	"Melding:onbekend"
"ODNML"	"5807AV30"	"5807AV30_2813"	"Stal 1"	"Nee"	"Geysterseweg 30 5807AV Oostrum"	"Venray"	"199897"	"394872"	"975,00"	"0,00"	"11.100,00"	"5807AV30_2813"	"2017-07-26"	"Melding activiteitenbesluit"
"ODNML"	"5807AV30"	"5807AV30_2813_1"	"Stal 2"	"Nee"	"Geysterseweg 30 5807AV Oostrum"	"Venray"	"199900"	"394895"	"118,80"	"0,00"	"1.026,00"	"5807AV30_2813"	"2017-07-26"	"Melding activiteitenbesluit"
"ODNML"	"5807AV30"	"5807AV30_2813_2"	"Stal 4"	"Nee"	"Geysterseweg 30 5807AV Oostrum"	"Venray"	"199921"	"394876"	"123,20"	"0,00"	"1.064,00"	"5807AV30_2813"	"2017-07-26"	"Melding activiteitenbesluit"
"ODNML"	"5807AV30"	"5807AV30_2813_3"	"Stal 7"	"Nee"	"Geysterseweg 30 5807AV Oostrum"	"Venray"	"199943"	"394920"	"66,00"	"0,00"	"570,00"	"5807AV30_2813"	"2017-07-26"	"Melding activiteitenbesluit"
"ODNML"	"5807BD2"	"5807BD2_2814"	"Algemeen middelpunt"	"Nee"	"Mgr. Hanssenstraat 2 5807BD Oostrum"	"Venray"	"198523"	"393496"	"780,00"	"0,00"	"8.880,00"	"5807BD2_2814"	"1994-04-13"	"Melding:onbekend"
"ODNML"	"5807EB6"	"5807EB6_8842"	"A-1"	"Nee"	"De Zomp 6 5807EB OOSTRUM LB"	"Venray"	"200615"	"393730"	"2.077,50"	"24.791,50"	"211.905,00"	"5807EB6_8842"	"2008-05-13"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB6"	"5807EB6_8842_1"	"B; niet in gebruik maar wel vergund"	"Nee"	"De Zomp 6 5807EB OOSTRUM LB"	"Venray"	"200633"	"393691"	"211,05"	"22.652,70"	"139.293,00"	"5807EB6_8842"	"2008-05-13"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB6"	"5807EB6_8842_2"	"A-2"	"Nee"	"De Zomp 6 5807EB OOSTRUM LB"	"Venray"	"200642"	"393737"	"75,75"	"8.130,50"	"49.995,00"	"5807EB6_8842"	"2008-05-13"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB8"	"5807EB8_HZ-OMV-2017-0155_1"	"Stal 3"	"Nee"	"De Zomp 8 5807EB OOSTRUM LB"	"Venray"	"200650"	"393980"	"900,00"	"19.250,00"	"575.000,00"	"5807EB8_HZ-OMV-2017-0155"	"2019-06-06"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB8"	"5807EB8_HZ-OMV-2017-0155_2"	"Stal 2"	"Nee"	"De Zomp 8 5807EB OOSTRUM LB"	"Venray"	"200623"	"393886"	"1.194,48"	"12.087,00"	"1.275.534,00"	"5807EB8_HZ-OMV-2017-0155"	"2019-06-06"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB8"	"5807EB8_HZ-OMV-2017-0155_3"	"Stal 1"	"Nee"	"De Zomp 8 5807EB OOSTRUM LB"	"Venray"	"200639"	"393848"	"1.543,64"	"17.731,00"	"1.871.142,00"	"5807EB8_HZ-OMV-2017-0155"	"2019-06-06"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB9"	"5807EB9_8853_1"	"2"	"Nee"	"De Zomp 9 5807EB OOSTRUM LB"	"Venray"	"200337"	"394091"	"58,00"	"376,00"	"380,00"	"5807EB9_Z2024-00009278"	"2024-10-09"	"Melding Besluit Activiteit Leefomgeving"
"ODNML"	"5807EC1"	"5807EC1_2817"	"bedrijf"	"Nee"	"Buskensven 1 5807EC Oostrum"	"Venray"	"199613"	"393537"	"277,60"	"0,00"	"4.650,00"	"5807EC1_2817"	"2017-06-23"	"Melding activiteitenbesluit"
"ODNML"	"5807ER2"	"5807ER2_2818"	"4"	"Nee"	"Spralandweg 2 5807ER Oostrum"	"Venray"	"199287"	"394121"	"645,50"	"3.453,20"	"11.511,00"	"5807ER2_2818"	"2017-06-06"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5807ER2"	"5807ER2_2818_1"	"2"	"Nee"	"Spralandweg 2 5807ER Oostrum"	"Venray"	"199277"	"394153"	"91,00"	"925,60"	"858,00"	"5807ER2_2818"	"2017-06-06"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5807ER2"	"5807ER2_2818_2"	"5"	"Nee"	"Spralandweg 2 5807ER Oostrum"	"Venray"	"199268"	"394105"	"312,00"	"1.424,00"	"6.800,00"	"5807ER2_2818"	"2017-06-06"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5807ER2"	"5807ER2_2818_3"	"3"	"Nee"	"Spralandweg 2 5807ER Oostrum"	"Venray"	"199259"	"394122"	"91,00"	"925,60"	"858,00"	"5807ER2_2818"	"2017-06-06"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5807ER2"	"5807ER2_2818_4"	"6"	"Nee"	"Spralandweg 2 5807ER Oostrum"	"Venray"	"199310"	"394145"	"544,50"	"2.314,00"	"11.050,00"	"5807ER2_2818"	"2017-06-06"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5807ET12"	"5807ET12_2819"	"Stal 1"	"Nee"	"Vosseveen 12 5807ET Oostrum"	"Venray"	"201602"	"393112"	"144,70"	"3.664,40"	"6.247,00"	"5807ET12_2819"	"2005-01-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5807ET12"	"5807ET12_2819_1"	"Stal 2"	"Nee"	"Vosseveen 12 5807ET Oostrum"	"Venray"	"201701"	"393104"	"2.159,00"	"22.378,00"	"22.190,00"	"5807ET12_2819"	"2005-01-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA1A"	"5808AA1A_8855"	"Stal 1"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"197871"	"390267"	"1.035,00"	"3.910,00"	"747.500,00"	"5808AA1A_8855"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA1A"	"5808AA1A_8855_1"	"Stal 2"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"197884"	"390257"	"1.000,00"	"2.720,00"	"672.000,00"	"5808AA1A_8855"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA1A"	"5808AA1A_8855_2"	"Stal 3"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"197860"	"390277"	"1.035,00"	"3.910,00"	"747.500,00"	"5808AA1A_8855"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA1A"	"5808AA1A_8855_3"	"Stal 4"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"197844"	"390289"	"1.187,50"	"3.230,00"	"798.000,00"	"5808AA1A_8855"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA1A"	"5808AA1A_8855_4"	"Stal 5"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"197829"	"390301"	"1.187,50"	"3.230,00"	"798.000,00"	"5808AA1A_8855"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA1A"	"5808AA1A_8855_5"	"Stal 6"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"197813"	"390313"	"1.187,50"	"3.230,00"	"798.000,00"	"5808AA1A_8855"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA3"	"5808AA3_2823"	"Stal 1"	"Nee"	"Hoogriebroekseweg 3 5808AA Oirlo"	"Venray"	"198008"	"390346"	"47,60"	"0,00"	"0,00"	"5808AA3_2823"	"2007-10-09"	"Melding activiteitenbesluit"
"ODNML"	"5808AB12"	"5808AB12_2824"	"Stal E"	"Nee"	"Koepas 12 5808AB Oirlo"	"Venray"	"197988"	"390767"	"589,60"	"0,00"	"5.092,00"	"5808AB12_2824"	"1999-11-29"	"Melding:onbekend"
"ODNML"	"5808AB2"	"5808AB2_2825"	"Stal a + b"	"Nee"	"Koepas 2 5808AB Oirlo"	"Venray"	"198218"	"390665"	"0,00"	"0,00"	"0,00"	"5808AB2_HZ-INT-2020-0006"	"2020-05-29"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5808AB2"	"5808AB2_HZ-INT-2020-0006_1"	"Loods"	"Nee"	"Koepas 2 5808AB Oirlo"	"Venray"	"198238"	"390652"	"17,50"	"195,00"	"0,00"	"5808AB2_HZ-INT-2020-0006"	"2020-05-29"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5808AD2"	"5808AD2_HZ-OMV-2012-0424_1"	"volierestal 1 "	"Nee"	"Bremmenkamp 2 5808AD Oirlo"	"Venray"	"199385"	"391225"	"3.960,00"	"14.960,00"	"2.860.000,00"	"5808AD2_HZ-OMV-2012-0424"	"2013-07-23"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AD2"	"5808AD2_HZ-OMV-2012-0424_2"	"volierestal 2 90%"	"Nee"	"Bremmenkamp 2 5808AD Oirlo"	"Venray"	"199345"	"391255"	"2.187,00"	"8.262,00"	"1.105.650,00"	"5808AD2_HZ-OMV-2012-0424"	"2013-07-23"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AD2"	"5808AD2_HZ-OMV-2012-0424_3"	"schapenstal 4"	"Nee"	"Bremmenkamp 2 5808AD Oirlo"	"Venray"	"199365"	"391300"	"21,00"	"234,00"	"0,00"	"5808AD2_HZ-OMV-2012-0424"	"2013-07-23"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AD2"	"5808AD2_HZ-OMV-2012-0424_4"	"volièrestal 2 10%"	"Nee"	"Bremmenkamp 2 5808AD Oirlo"	"Venray"	"199325"	"391255"	"32,40"	"945,00"	"9.450,00"	"5808AD2_HZ-OMV-2012-0424"	"2013-07-23"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AD2"	"5808AD2_HZ-OMV-2012-0424_5"	"schapenstal 3"	"Nee"	"Bremmenkamp 2 5808AD Oirlo"	"Venray"	"199450"	"391215"	"21,00"	"234,00"	"0,00"	"5808AD2_HZ-OMV-2012-0424"	"2013-07-23"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AG2"	"5808AG2_11587"	"A"	"Nee"	"Castenrayseweg 2 5808AG Oirlo"	"Venray"	"200098"	"390977"	"1.034,95"	"22.137,50"	"661.250,00"	"5808AG2_11587"	"2013-11-25"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5808AG2"	"5808AG2_11587_1"	"B"	"Nee"	"Castenrayseweg 2 5808AG Oirlo"	"Venray"	"200131"	"390884"	"1.727,91"	"36.960,00"	"1.104.000,00"	"5808AG2_11587"	"2013-11-25"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5808AJ14"	"5808AJ14_2832_1"	"Mestloods"	"Nee"	"Molenhoek 14 5808AJ Oirlo"	"Venray"	"201024"	"390633"	"8.174,40"	"80.200,00"	"6.990.400,00"	"5808AJ14_HZ-OMV-2016-0241-"	"2018-06-13"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AJ14"	"5808AJ14_2832_2"	"3"	"Nee"	"Molenhoek 14 5808AJ Oirlo"	"Venray"	"200996"	"390615"	"1.584,00"	"12.240,00"	"1.291.680,00"	"5808AJ14_HZ-OMV-2016-0241-"	"2018-06-13"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AJ16"	"5808AJ16_2833"	"B"	"Nee"	"Molenhoek 16 5808AJ Oirlo"	"Venray"	"200880"	"390777"	"1.116,00"	"13.317,60"	"113.832,00"	"5808AJ16_Z2023-00002048"	"2024-03-21"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AJ16"	"5808AJ16_Z2023-00002048_1"	"A"	"Nee"	"Molenhoek 16 5808AJ Oirlo"	"Venray"	"200904"	"390755"	"1.026,00"	"12.243,60"	"104.652,00"	"5808AJ16_Z2023-00002048"	"2024-03-21"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AJ16"	"5808AJ16_Z2023-00002048_2"	"C"	"Nee"	"Molenhoek 16 5808AJ Oirlo"	"Venray"	"200910"	"390812"	"2.496,00"	"44.678,40"	"381.888,00"	"5808AJ16_Z2023-00002048"	"2024-03-21"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AK3"	"5808AK3_2834"	"A"	"Nee"	"Boddenbroek 3 5808AK Oirlo"	"Venray"	"200590"	"391261"	"1.608,00"	"9.648,00"	"1.232.800,00"	"5808AK3_2834"	"2013-02-21"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AK3"	"5808AK3_2834_1"	"B"	"Nee"	"Boddenbroek 3 5808AK Oirlo"	"Venray"	"200612"	"391271"	"1.892,19"	"11.353,14"	"1.450.679,00"	"5808AK3_2834"	"2013-02-21"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AK4"	"5808AK4_2835"	"stal 1"	"Nee"	"Boddenbroek 4 5808AK Oirlo"	"Venray"	"200532"	"391001"	"2.676,00"	"0,00"	"34.920,00"	"5808AK4_2835"	"2010-05-18"	"Melding:Activiteitenbesluit"
"ODNML"	"5808AL3"	"5808AL3_2836"	"1"	"Nee"	"Rotven 3 5808AL Oirlo"	"Venray"	"201321"	"391630"	"1.346,40"	"6.358,00"	"972.400,00"	"5808AL3_HZ-OMV-2021-0032"	"2023-02-25"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5808AL3"	"5808AL3_HZ-OMV-2021-0032_1"	"2"	"Nee"	"Rotven 3 5808AL Oirlo"	"Venray"	"201382"	"391636"	"1.557,27"	"5.883,02"	"1.124.695,00"	"5808AL3_HZ-OMV-2021-0032"	"2023-02-25"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5808AL3"	"5808AL3_HZ-OMV-2021-0032_2"	"3"	"Nee"	"Rotven 3 5808AL Oirlo"	"Venray"	"201354"	"391638"	"124,00"	"0,00"	"3.400,00"	"5808AL3_HZ-OMV-2021-0032"	"2023-02-25"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5808AL7"	"5808AL7_2837"	"Stal 1"	"Nee"	"Rotven 7 5808AL OIRLO"	"Venray"	"201550"	"391752"	"2.790,18"	"39.963,00"	"123.822,00"	"5808AL7_2837"	"2013-04-22"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AM12"	"5808AM12_8856"	"bedrijf"	"Nee"	"Meerloseweg 12 5808AM Oirlo"	"Venray"	"201373"	"392145"	"125,00"	"0,00"	"0,00"	"5808AM12_8856"	"2008-04-14"	"Vergunning:onbekend"
"ODNML"	"5808AM18"	"5808AM18-20_2839"	"D"	"Nee"	"Meerloseweg 18 5808AM OIRLO"	"Venray"	"201575"	"392178"	"204,04"	"11.798,99"	"89.334,05"	"5808AM18-20_2839"	"2012-01-12"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5808AM18"	"5808AM18-20_2839_1"	"A"	"Nee"	"Meerloseweg 18 5808AM OIRLO"	"Venray"	"201518"	"392162"	"252,00"	"1.402,50"	"13.125,00"	"5808AM18-20_2839"	"2012-01-12"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5808AM18"	"5808AM18-20_2839_2"	"B"	"Nee"	"Meerloseweg 18 5808AM OIRLO"	"Venray"	"201754"	"392262"	"3.240,00"	"16.560,00"	"110.160,00"	"5808AM18-20_2839"	"2012-01-12"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5808AM18"	"5808AM18-20_2839_3"	"C"	"Nee"	"Meerloseweg 18 5808AM OIRLO"	"Venray"	"201749"	"392204"	"1.569,40"	"25.883,20"	"244.664,00"	"5808AM18-20_2839"	"2012-01-12"	"Vergunning:beschikking WM veranderingsvergunning"
