PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;INSTELLINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Groningen;41571;13XX;Samenwerkingsschool De Gavelander;De Boomgaard;1;9828 RC;OOSTWOLD WESTERKWARTIER;1969;WESTERKWARTIER;Openbaar;0505515463;www.gavelander.nl;De Boomgaard;1;9828 RC;OOSTWOLD WESTERKWARTIER;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41571;14BG;Kindcentrum De Zevenster;Grote Veenbrandstraat;17;9354 XH;ZEVENHUIZEN GN;1969;WESTERKWARTIER;Openbaar;0594631755;zevenster.quadraten.nl;Grote Veenbrandstraat;17;9354 XH;ZEVENHUIZEN GN;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41571;18FY;Openbare Basisschool De Opstap;De Ommegang;11-A;9822 AZ;NIEKERK WESTERKWARTIER;1969;WESTERKWARTIER;Openbaar;0594500089;www.deopstapniekerk.nl;De Ommegang;11-A;9822 AZ;NIEKERK WESTERKWARTIER;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41571;18RI;Openbare Basisschool De Springplank;Hoornweg;44-A;9363 EH;MARUM;1969;WESTERKWARTIER;Openbaar;0594642755;www.springplank-marum.nl;Postbus;47;9363 ZG;MARUM;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41571;19KD;Basisschool De Triangel;Kievitsweg;2-K;9843 HA;GRIJPSKERK;1969;WESTERKWARTIER;Openbaar;0594213342;triangel.quadraten.nl;Kievitsweg;2-K;9843 HA;GRIJPSKERK;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41574;04HO;Jenaplanschool WIJland;Zuiderstraat;1-A;9991 CM;MIDDELSTUM;1979;EEMSDELTA;Protestants-Christelijk;0595552442;https://jenaplanschoolwijland.nl/;Zuiderstraat;1-A;9991 CM;MIDDELSTUM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;06NH;Christelijke Basisschool De Citer;Olingermeeden;8;9903 ET;APPINGEDAM;1979;EEMSDELTA;Protestants-Christelijk;0596680003;www.cbsdeciter.nl;Olingermeeden;8;9903 ET;APPINGEDAM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;07ZS;Christelijke Basisschool Roemte;Schoolstraat;3;9919 HX;LOPPERSUM;1979;EEMSDELTA;Protestants-Christelijk;0596571390;www.noordkwartier.nl;Postbus;21;9919 ZG;LOPPERSUM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;08AS;Kindcentrum 't Maar;Willem de Merodelaan;2-A;9909 BW;SPIJK GN;1979;EEMSDELTA;Protestants-Christelijk;0596592006; ;Willem de Merodelaan;2-A;9909 BW;SPIJK GN;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;08DF;Basisschool De Huifkar;Riekele Prinsstraat;1-B;9791 DB;TEN BOER;0014;GRONINGEN;Openbaar;0503022410;www.obsdehuifkar.nl;Riekele Prinsstraat;1-B;9791 DB;TEN BOER;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41574;08IB;Togtemaarschool;De Vlijt;16;9781 NR;BEDUM;1966;HET HOGELAND;Openbaar;0503013784;www.togtemaarschool.nl;Postbus;75;9780 AB;BEDUM;01;Groningen;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;03;Overig Groningen;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;08UN;Basisschool Ravelijn;Jachtlaan;9-D;9934 JA;DELFZIJL;1979;EEMSDELTA;Protestants-Christelijk;0596617487;www.cbsravelijn.nl;Jachtlaan;9-D;9934 JA;DELFZIJL;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;08VQ;Farmsumerborg;Borgshof;16;9936 CS;FARMSUM;1979;EEMSDELTA;Protestants-Christelijk;0596614118;www.farmsumerborg.nl;Borgshof;16;9936 CS;FARMSUM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;09DP;Basisschool Garmerwolde;Dorpsweg;60;9798 PG;GARMERWOLDE;0014;GRONINGEN;Openbaar;0505420002;www.obsgarmerwolde.nl;Dorpsweg;60;9798 PG;GARMERWOLDE;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41574;09IJ;Qworzo;Burg. Garreltsweg;31;9946 PM;WOLDENDORP;1979;EEMSDELTA;Openbaar;0596601654;www.qworzo.nl;Burg. Garreltsweg;31;9946 PM;WOLDENDORP;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;10DX;Basisschool de Kronkelaar;Tamarinde;1;9945 MA;WAGENBORGEN;1979;EEMSDELTA;Openbaar;0596541766;www.bsdekronkelaar.nl;Tamarinde;1;9945 MA;WAGENBORGEN;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;10HK;Christelijke Basisschool de Triangel;Wethouder Olthoflaan;4-B;9902 LB;APPINGEDAM;1979;EEMSDELTA;Protestants-Christelijk;0596680023;www.cbstriangel.nl;Wethouder Olthoflaan;4-B;9902 LB;APPINGEDAM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;10VH;Basisschool Jan Ligthart;Olingermeeden;2;9903 ET;APPINGEDAM;1979;EEMSDELTA;Openbaar;0596622635;www.jan-ligthart.nl;Postbus;326;9900 AH;APPINGEDAM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;11UY;Basisschool De Vuurvlinder;Wethouder Olthoflaan;4-A;9902 LB;APPINGEDAM;1979;EEMSDELTA;Openbaar;0596624053;www.obsdevuurvlinder.org;Wethouder Olthoflaan;4-A;9902 LB;APPINGEDAM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;13XU;Basisschool Kindcentrum Noord;Waddenweg;1;9933 KH;DELFZIJL;1979;EEMSDELTA;Openbaar;0596782460;www.kindcentrumnoord.nl;Waddenweg;1;9933 KH;DELFZIJL;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;14EG;Openbare Basisschool De Optimist;Jachtlaan;9-C;9934 JA;DELFZIJL;1979;EEMSDELTA;Openbaar;0596615211;www.obsdeoptimist.org;Jachtlaan;9-C;9934 JA;DELFZIJL;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;15HW;Kind Centrum De Rietpluim;Hallehuis;10;9932 CR;DELFZIJL;1979;EEMSDELTA;Openbaar;0596729010;www.kcderietpluim.nl;Hallehuis;10;9932 CR;DELFZIJL;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;16US;Basisschool De Klaver;Hilmaarweg;19;9921 RT;STEDUM;1979;EEMSDELTA;Protestants-Christelijk;0596551302;www.bsdeklaver.nl;Hilmaarweg;19;9921 RT;STEDUM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;18IZ;Basisschool Abt Emo;Huizingerweg;7-A;9922 PM;WESTEREMDEN;1979;EEMSDELTA;Openbaar;0596551530;www.abtemoschool.nl;Huizingerweg;7-A;9922 PM;WESTEREMDEN;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;18MW;Kindcentrum Hiliglo;Balkgat;22;9905 RN;HOLWIERDE;1979;EEMSDELTA;Openbaar;0596625420;www.hiliglo.nl;Balkgat;22;9905 RN;HOLWIERDE;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;18OL;Basisschool De Zandplaat;Hoofdstraat;85;9915 PC;'T ZANDT;1979;EEMSDELTA;Openbaar;0596581300; ;Hoofdstraat;85;9915 PC;'T ZANDT;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41574;19KX;Openbare basisschool Pr. Beatrix;Schoolstraat;3;9919 HX;LOPPERSUM;1979;EEMSDELTA;Openbaar;0596572616;www.prinses-beatrixschool.nl;Postbus;10;9919 ZG;LOPPERSUM;02;Appingedam/Delfzijl;01;Noord-Groningen;02;Noord-Groningen en Eemsmond;02;Delfzijl en omgeving;01;Groningen en omstreken;02;Noord-Groningen-Eemsmond
Groningen;41613;00BB;Openbare Basisschool Letterwies;Meidoornstraat;20;9944 AR;NIEUWOLDA;1895;OLDAMBT;Openbaar;0596541265;www.obsletterwies.nl;Postbus;32;9670 AA;WINSCHOTEN;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;03DW;Openbare Basisschool Houwingaham;Linteloostraat;1;9693 BG;BAD NIEUWESCHANS;1895;OLDAMBT;Openbaar;0597521616;www.houwingaham.nl;Linteloostraat;1;9693 BG;BAD NIEUWESCHANS;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;06CN;Oosterschool voor Openbaar Basisonderwijs;Hoofdweg;233;9695 AH;BELLINGWOLDE;1950;WESTERWOLDE;Openbaar;0597531619; ;Hoofdweg;233;9695 AH;BELLINGWOLDE;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;06DG;Openbare Basisschool De Noordkaap;Huningaweg;8;9682 PB;OOSTWOLD GEM OLDAMBT;1895;OLDAMBT;Openbaar;0597552121;www.obsdenoordkaap.nl;Huningaweg;8;9682 PB;OOSTWOLD GEM OLDAMBT;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;08DD;Openbare Basisschool Drieborg;Geert Topelenstraat;9;9688 RN;DRIEBORG;1895;OLDAMBT;Openbaar;0597521477; ;Geert Topelenstraat;9;9688 RN;DRIEBORG;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;08IC;Westerschool;Hoofdweg;77;9695 AC;BELLINGWOLDE;1950;WESTERWOLDE;Openbaar;0597532374;www.westerschool.net;Hoofdweg;77;9695 AC;BELLINGWOLDE;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;09DO;Openbare basisschool de Uilenburcht;F.J.J.Dreweslaan;1;9686 NG;BEERTA;1895;OLDAMBT;Openbaar;0597331651;www.obsbeerta.nl;F.J.J.Dreweslaan;1;9686 NG;BEERTA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;09EU;Openbare Basisschool Heiligerlee;Schoollaan;5;9677 PV;HEILIGERLEE;1895;OLDAMBT;Openbaar;0597430730;www.obs-heiligerlee.nl;Postbus;6;9677 ZG;HEILIGERLEE;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;10BG;Openbare Basisschool De Linde;Verlengde Berkenlaan;2;9663 GC;NIEUWE PEKELA;0765;PEKELA;Openbaar;0597646004;www.basisschool-delinde.nl;Verlengde Berkenlaan;2;9663 GC;NIEUWE PEKELA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;10DT;Samenwerkingsschool De Driesprong;Dorpsstraat;145-A;9699 PG;VRIESCHELOO;1950;WESTERWOLDE;Openbaar;0597541440;https://www.driesprong.eu/;Dorpsstraat;145-A;9699 PG;VRIESCHELOO;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;10SZ;Openbare Basisschool Futura;Merelstraat;3;9679 JE;SCHEEMDA;1895;OLDAMBT;Openbaar;0597592524;www.obsfutura.nl;Postbus;60;9679 ZH;SCHEEMDA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;11GF;Openbare Basisschool Hendrik Wester;Burgemeester Snaterlaan;68-C;9665 HS;OUDE PEKELA;0765;PEKELA;Openbaar;0597613710;www.obshendrikwester.nl;Postbus;105;9665 ZJ;OUDE PEKELA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;11JJ;De Vlonder;Wedderhofte;10;9698 AW;WEDDE;1950;WESTERWOLDE;Openbaar;0597561457;https://www.obsdevlonder.com/;Wedderhofte;10;9698 AW;WEDDE;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;11RY;Feiko Clockschool;Sportlaan;10;9665 HT;OUDE PEKELA;0765;PEKELA;Openbaar;0597613678; ;Postbus;1;9665 ZG;OUDE PEKELA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;11UZ;De Wiekslag;Veurste Rou;4;9697 RZ;BLIJHAM;1950;WESTERWOLDE;Openbaar;0597562070;www.obs-dewiekslag.nl;Postbus;6;9677 ZG;HEILIGERLEE;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;12EJ;Openbare Basisschool de Kleine Dollard;Jachtlaan;21;9675 JA;WINSCHOTEN;1895;OLDAMBT;Openbaar;0597416188;www.kleinedollard.nl;Postbus;1043;9670 EA;WINSCHOTEN;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;12VN;Openbare Basisschool Beukenlaan;Beukenlaan;42;9674 CC;WINSCHOTEN;1895;OLDAMBT;Openbaar;0597414294;www.obsbeukenlaan.nl;Postbus;6;9677 ZG;HEILIGERLEE;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;13BM;Openbare Basisschool de Tweemaster;Piet Heinlaan;19;9675 AZ;WINSCHOTEN;1895;OLDAMBT;Openbaar;0597414277;www.obs2master.nl;Piet Heinlaan;19;9675 AZ;WINSCHOTEN;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;13HB;Openbare Basisschool de Waterlelie;Albert Verweijstraat;1;9673 BL;WINSCHOTEN;1895;OLDAMBT;Openbaar;0597354404;www.obsdewaterlelie.nl;Postbus;32;9670 AA;WINSCHOTEN;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41613;18HQ;Openbare Basisschool de Bouwsteen;Hardenberg;8;9684 AM;FINSTERWOLDE;1895;OLDAMBT;Openbaar;0597331570;www.bouwsteen-finsterwolde.nl;Hardenberg;8;9684 AM;FINSTERWOLDE;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;08GQ;Amerikaschool;Schoolstraat;2-A;9635 AZ;NOORDBROEK;1952;MIDDEN-GRONINGEN;Openbaar;0598451410;www.amerikaschool.nl;Schoolstraat;2-A;9635 AZ;NOORDBROEK;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41780;08SW;Openbare Basisschool Menterhorn;Mahatma Gandhiweg;1;9649 BL;MUNTENDAM;1952;MIDDEN-GRONINGEN;Openbaar;0598612126;www.obsmenterhorn.nl;Mahatma Gandhiweg;1;9649 BL;MUNTENDAM;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41780;10CO;Openbare Basisschool De Tandem;De Vennen;6;9636 HE;ZUIDBROEK;1952;MIDDEN-GRONINGEN;Openbaar;0598451865;www.obs-detandem.nl;De Vennen;6;9636 HE;ZUIDBROEK;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41780;11AO;Openbare Basisschool De Springplank;Kugelslaan;15;9628 TK;SIDDEBUREN;1952;MIDDEN-GRONINGEN;Openbaar;0598431212;www.obs-de-springplank.nl;Kugelslaan;15;9628 TK;SIDDEBUREN;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41780;11YX;Openbare Basisschool De Meent;H. Goeman Borgesiusstr;52;9626 AX;SCHILDWOLDE;1952;MIDDEN-GRONINGEN;Openbaar;0598421434;www.obsdemeent.com;H. Goeman Borgesiusstr;52;9626 AX;SCHILDWOLDE;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41780;13GU;Openbare Basisschool De Viermaster;Lauwers;4;9642 KX;VEENDAM;0047;VEENDAM;Openbaar;0598381925;www.obs-viermaster.nl;Postbus;160;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;13QO;Openbare Basisschool de Braskorf;Cornelis Jetseslaan;13;9646 DC;VEENDAM;0047;VEENDAM;Openbaar;0598613790;www.obsdebraskorf.nl;Postbus;296;9640 AG;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;13UO;Openbare Basisschool De Noorderbreedte;Meezenbroekstraat;90;9645 PK;VEENDAM;0047;VEENDAM;Openbaar;0598613970;www.obs-noorderbreedte.nl;Meezenbroekstraat;90;9645 PK;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;13ZR;Hagenhof-School;Acaciahage;21-23;9501 WD;STADSKANAAL;0037;STADSKANAAL;Openbaar;0599613310;www.obshagenhof.nl;Postbus;118;9500 AC;STADSKANAAL;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;14EK;Openbare Basisschool Westerschool;Groen van Prinstererlaan;24;9648 AJ;WILDERVANK;0047;VEENDAM;Openbaar;0598416132;www.daltonwesterschool.nl;Postbus;2046;9640 CA;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;14HC;Openbare Basisschool De Sleutel;J. Kammingastraat;100;9648 KK;WILDERVANK;0047;VEENDAM;Openbaar;0598615577;www.basisschooldesleutel.nl;Postbus;2038;9640 CA;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;14IM;Meester Neuteboomschool;Meester Neuteboomstraat;5;9502 CR;STADSKANAAL;0037;STADSKANAAL;Openbaar;0599612211;www.neuteboomschool.nl;Meester Neuteboomstraat;5;9502 CR;STADSKANAAL;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;15AS;Openbare Basisschool De Oleander;Meidoornstraat;19;9501 VX;STADSKANAAL;0037;STADSKANAAL;Openbaar;0599617111;www.obs-oleander.nl;Meidoornstraat;19;9501 VX;STADSKANAAL;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;15EP;Openbare Basisschool de Ommewending;Houtduifstraat;24;9644 VL;VEENDAM;0047;VEENDAM;Openbaar;0598615015;www.deommewending.nl;Houtduifstraat;24;9644 VL;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;15FZ;Openbare Basisschool De Badde;Ceresstraat;44;9502 EB;STADSKANAAL;0037;STADSKANAAL;Openbaar;0599619511;www.obsdebadde.nl;Ceresstraat;44;9502 EB;STADSKANAAL;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41780;15JG;Openbare Basisschool De Musselhorst;Spireastraat;4;9581 CZ;MUSSELKANAAL;0037;STADSKANAAL;Openbaar;0599416236;www.obsdemusselhorst.nl;Postbus;98;9580 AB;MUSSELKANAAL;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41803;24EC;Ref Basisschool de Zaaier;Dierenriemstraat;2-A;9742 AH;GRONINGEN;0014;GRONINGEN;Reformatorisch;0505798727;www.dezaaiergroningen.nl;Dierenriemstraat;2-A;9742 AH;GRONINGEN;01;Groningen;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41845;03WN;Christelijke Basisschool De Hoeksteen;Beetslaan;2;9602 AX;HOOGEZAND;1952;MIDDEN-GRONINGEN;Protestants-Christelijk;0598326932;www.cbsdehoeksteenhoogezand.nl;Postbus;171;9600 AD;HOOGEZAND;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41845;04JO;Basisschool De Zonnewijzer Christelijk Basisonderwijs;Hoofdweg;79;9628 CL;SIDDEBUREN;1952;MIDDEN-GRONINGEN;Protestants-Christelijk;0598431431;www.cbsdezonnewijzersiddeburen.nl;Postbus;5;9628 ZG;SIDDEBUREN;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41845;05MH;Christelijke Basisschool De Wegwijzer;Hoofdweg;126;9695 AP;BELLINGWOLDE;1950;WESTERWOLDE;Protestants-Christelijk;0597531308;www.cbsdewegwijzerbellingwolde.nl;Hoofdweg;126;9695 AP;BELLINGWOLDE;06;Stadskanaal;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41845;05PH;Christelijke Basisschool Mons Sinai;Provincialeweg;33;9677 PA;HEILIGERLEE;1895;OLDAMBT;Protestants-Christelijk;0638162077;www.cbs-mons-sinai.picto.nl;Provincialeweg;33;9677 PA;HEILIGERLEE;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41845;05QS;Dorpsschool Meeden;Hereweg;201;9651 AG;MEEDEN;1952;MIDDEN-GRONINGEN;Protestants-Christelijk;0598614200;www.dorpsschoolmeeden.nl;Hereweg;201;9651 AG;MEEDEN;03;Hoogezand-Sappemeer;03;Centraal-Groningen;03;Centraal en westelijk Groningen;03;Overig Groningen;01;Groningen en omstreken;03;Centraal en Westelijk Groningen
Groningen;41845;05RE;Protestants Christelijke Basisschool Groen van Prinsterer;Dorpshuisstraat;2;9663 GG;NIEUWE PEKELA;0765;PEKELA;Protestants-Christelijk;0597645676;www.cbs-g-v-prinsterer.picto.nl;Postbus;47;9663 ZG;NIEUWE PEKELA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
Groningen;41845;05RZ;Christelijke Basisschool De Zevensprong;Burgemeester Snaterlaan;68-C;9665 HS;OUDE PEKELA;0765;PEKELA;Protestants-Christelijk;0597612560;www.cbs-7sprong.picto.nl;Postbus;31;9665 ZG;OUDE PEKELA;05;Winschoten;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen
